,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,CP,Last Week,Date,Year,BCS
727,NR,<,NR,Syracuse,Big East,7-5,0,NR,DNP,Week 14Dec 2[16],2012,NR
728,NR,<,NR,Toledo,MAC,9-3,0,NR,DNP,Week 14Dec 2[16],2012,NR
729,NR,<,NR,UCF,CUSA,9-4,0,NR,L 33-27 (1OT) A Tulsa (C-USA),Week 14Dec 2[16],2012,NR
730,1,<,2,Alabama (59),SEC,13-1,1475,*1,W 42-14 N #1 Notre Dame (BCS NC),Week 15 (Final)Jan 8[17],2012,
731,2,<,5,Oregon,Pac-12,12-1,1358,2,W 35-17 N #7 Kansas State (Fiesta),Week 15 (Final)Jan 8[17],2012,
732,3,<,3,Ohio State,Big Ten,12-0,1302,NR,DNP,Week 15 (Final)Jan 8[17],2012,
733,4,<,1,Notre Dame,Ind,12-1,1288,3,L 42-14 N #2 Alabama (BCS NC),Week 15 (Final)Jan 8[17],2012,
734,5,<,6,Georgia,SEC,12-2,1230,4,W 45-31 N #23 Nebraska (Capital One),Week 15 (Final)Jan 8[17],2012,
735,5,<,10,Texas A&M,SEC,11-2,1230,5,W 41-13 N #12 Oklahoma (Cotton),Week 15 (Final)Jan 8[17],2012,
736,7,<,8,Stanford,Pac-12,12-2,1169,6,W 20-14 N Wisconsin (Rose),Week 15 (Final)Jan 8[17],2012,
737,8,<,11,South Carolina,SEC,11-2,1038,7,W 33-28 N #19 Michigan (Outback),Week 15 (Final)Jan 8[17],2012,
738,9,<,4,Florida,SEC,11-2,933,10,L 33-23 N #22 Louisville (Sugar),Week 15 (Final)Jan 8[17],2012,
739,10,<,13,Florida State,ACC,12-2,922,8,W 31-10 N #16 Northern Illinois (Orange),Week 15 (Final)Jan 8[17],2012,
740,11,<,14,Clemson,ACC,11-2,889,9,W 25-24 N #9 LSU (Chick-fil-A),Week 15 (Final)Jan 8[17],2012,
741,12,<,7,Kansas State,Big 12,11-2,871,11,L 35-17 N #5 Oregon (Fiesta),Week 15 (Final)Jan 8[17],2012,
742,13,<,22,Louisville,Big East,11-2,781,13,W 33-23 N #4 Florida (Sugar),Week 15 (Final)Jan 8[17],2012,
743,14,<,9,LSU,SEC,10-3,756,12,L 25-24 N #14 Clemson (Chick-fil-A),Week 15 (Final)Jan 8[17],2012,
744,15,<,12,Oklahoma,Big 12,10-3,615,15,L 41-13 N #10 Texas A&M (Cotton),Week 15 (Final)Jan 8[17],2012,
745,16,<,18,Utah State,WAC,11-2,456,17,W 41-15 N Toledo (Idaho Potato),Week 15 (Final)Jan 8[17],2012,
746,17,<,21,Northwestern,Big Ten,10-3,443,16,W 34-20 N Mississippi State (Gator),Week 15 (Final)Jan 8[17],2012,
747,18,<,20,Boise State,MWC,11-2,419,14,W 28-26 N Washington (MAACO),Week 15 (Final)Jan 8[17],2012,
748,19,<,NR,Texas,Big 12,9-4,358,18,W 31-27 N #15 Oregon State (Alamo),Week 15 (Final)Jan 8[17],2012,
749,20,<,15,Oregon State,Pac-12,9-4,303,19,L 31-27 N Texas (Alamo),Week 15 (Final)Jan 8[17],2012,
750,21,<,24,San Jose State,WAC,11-2,243,21,W 29-20 N Bowling Green (Military),Week 15 (Final)Jan 8[17],2012,
751,22,<,16,Northern Illinois,MAC,12-2,227,24,L 31-10 N #13 Florida State (Orange),Week 15 (Final)Jan 8[17],2012,
752,23,<,NR,Vanderbilt,SEC,9-4,180,20,W 38-24 N NC State (Music City),Week 15 (Final)Jan 8[17],2012,
753,24,<,19,Michigan,Big Ten,8-5,147,RV,L 33-28 N #11 South Carolina (Outback),Week 15 (Final)Jan 8[17],2012,
754,25,<,23,Nebraska,Big Ten,10-4,119,23,L 45-31 N #6 Georgia (Capital One),Week 15 (Final)Jan 8[17],2012,
755,RV,<,NR,Baylor,Big 12,8-5,95,RV,W 49-26 N #17 UCLA (Holiday),Week 15 (Final)Jan 8[17],2012,
756,RV,<,NR,Penn State,Big Ten,8-4,90,NR,DNP,Week 15 (Final)Jan 8[17],2012,
757,RV,<,NR,Cincinnati,Big East,10-3,78,22,W 48-34 N Duke (Belk),Week 15 (Final)Jan 8[17],2012,
758,RV,<,NR,Oklahoma State,Big 12,8-5,42,RV,W 58-14 N Purdue (Heart of Dallas),Week 15 (Final)Jan 8[17],2012,
759,RV,<,NR,Tulsa,CUSA,11-3,34,25,W 31-17 N Iowa State (Liberty),Week 15 (Final)Jan 8[17],2012,
760,RV,<,17,UCLA,Pac-12,9-5,31,RV,L 49-26 N Baylor (Holiday),Week 15 (Final)Jan 8[17],2012,
761,RV,<,NR,Arkansas State,Sun Belt,10-3,28,RV,W 17-13 N #25 Kent State (GoDaddy.com),Week 15 (Final)Jan 8[17],2012,
762,RV,<,NR,TCU,Big 12,7-6,9,NR,L 17-16 N Michigan State (Buffalo Wild Wings),Week 15 (Final)Jan 8[17],2012,
763,RV,<,NR,UCF,CUSA,10-4,9,RV,W 38-17 N Ball State (Beef 'O' Brady's),Week 15 (Final)Jan 8[17],2012,
764,RV,<,NR,Wisconsin,Big Ten,8-6,6,RV,L 20-14 N #8 Stanford (Rose),Week 15 (Final)Jan 8[17],2012,
765,RV,<,NR,North Dakota State,Other,14-1,1,NR,W 39-13 N Sam Houston State (FCS),Week 15 (Final)Jan 8[17],2012,
766,NR,<,25,Kent State,MAC,11-3,0,RV,L 17-13 N Arkansas State (GoDaddy.com),Week 15 (Final)Jan 8[17],2012,
767,NR,<,NR,Arizona,Pac-12,8-5,0,RV,W 49-48 N Nevada (New Mexico),Week 15 (Final)Jan 8[17],2012,
768,NR,<,NR,Arizona State,Pac-12,8-5,0,RV,W 62-28 N Navy (Kraft Fight Hunger),Week 15 (Final)Jan 8[17],2012,
769,NR,<,NR,Louisiana Tech,WAC,9-3,0,RV,DNP,Week 15 (Final)Jan 8[17],2012,
770,NR,<,NR,Ohio,MAC,9-4,0,RV,W 45-14 N Louisiana-Monroe (Independence),Week 15 (Final)Jan 8[17],2012,
771,NR,<,NR,Rutgers,Big East,9-4,0,RV,L 13-10 (1OT) N Virginia Tech (Russell Athletic),Week 15 (Final)Jan 8[17],2012,
