Id,HomeTeam,HomeScore,AwayTeam,AwayScore,LineProvider,OverUnder,Spread,FormattedSpread,OpeningSpread,OpeningOverUnder,HomeMoneyline,AwayMoneyline
400608167,Georgia Tech,35,Florida State,37,teamrankings,64.0,3.5,Florida State -3.5,,,,
400608167,Georgia Tech,35,Florida State,37,numberfire,64.0,3.5,Florida State -3.5,,,,
400608167,Georgia Tech,35,Florida State,37,consensus,,3.5,Florida State -3.5,,,,
400609096,Ohio State,59,Wisconsin,0,teamrankings,54.0,4.0,Wisconsin -4,,,,
400609096,Ohio State,59,Wisconsin,0,numberfire,54.0,4.0,Wisconsin -4,,,,
400609096,Ohio State,59,Wisconsin,0,consensus,,3.0,Wisconsin -3,,,,
400547903,Baylor,38,Kansas State,27,teamrankings,71.5,-7.0,Baylor -7,,,,
400547903,Baylor,38,Kansas State,27,numberfire,71.5,-7.0,Baylor -7,,,,
400547903,Baylor,38,Kansas State,27,consensus,,-9.0,Baylor -9,,,,
400547901,Oklahoma,35,Oklahoma State,38,teamrankings,57.5,-19.5,Oklahoma -19.5,,,,
400547901,Oklahoma,35,Oklahoma State,38,numberfire,57.5,-20.0,Oklahoma -20,,,,
400547901,Oklahoma,35,Oklahoma State,38,consensus,,-19.5,Oklahoma -19.5,,,,
400609154,Boise State,28,Fresno State,14,teamrankings,70.0,-22.5,Boise State -22.5,,,,
400609154,Boise State,28,Fresno State,14,numberfire,70.0,-23.5,Boise State -23.5,,,,
400609154,Boise State,28,Fresno State,14,consensus,,-17.0,Boise State -17,,,,
400547725,Cincinnati,38,Houston,31,teamrankings,57.0,-7.0,Cincinnati -7,,,,
400547725,Cincinnati,38,Houston,31,numberfire,57.5,-7.0,Cincinnati -7,,,,
400547725,Cincinnati,38,Houston,31,consensus,,-7.0,Cincinnati -7,,,,
400547726,Connecticut,20,SMU,27,teamrankings,43.0,-13.5,Connecticut -13.5,,,,
400547726,Connecticut,20,SMU,27,numberfire,43.0,-13.5,Connecticut -13.5,,,,
400547726,Connecticut,20,SMU,27,consensus,,-10.5,Connecticut -10.5,,,,
400609077,Marshall,26,Louisiana Tech,23,teamrankings,67.5,-8.0,Marshall -8,,,,
400609077,Marshall,26,Louisiana Tech,23,numberfire,67.5,-9.5,Marshall -9.5,,,,
400609077,Marshall,26,Louisiana Tech,23,consensus,,-14.5,Marshall -14.5,,,,
400547727,Tulane,3,Temple,10,teamrankings,42.0,2.0,Temple -2,,,,
400547727,Tulane,3,Temple,10,numberfire,41.0,1.5,Temple -1.5,,,,
400547727,Tulane,3,Temple,10,consensus,,3.5,Temple -3.5,,,,
400548461,Army,10,Navy,17,teamrankings,55.5,16.5,Navy -16.5,,,,
400548461,Army,10,Navy,17,numberfire,54.5,16.5,Navy -16.5,,,,
400548461,Army,10,Navy,17,consensus,,15.0,Navy -15,,,,
400548008,Notre Dame,48,Rice,17,teamrankings,53.0,-19.0,Notre Dame -19,,,,
400548008,Notre Dame,48,Rice,17,numberfire,52.5,-20.5,Notre Dame -20.5,,,,
400548170,Air Force,44,Nicholls,16,consensus,,-14.0,Air Force -14,,,,
400547728,UMass,7,Boston College,30,teamrankings,48.5,17.0,Boston College -17,,,,
400547728,UMass,7,Boston College,30,numberfire,48.5,17.0,Boston College -17,,,,
400547728,UMass,7,Boston College,30,consensus,,12.5,Boston College -12.5,,,,
400547936,Maryland,52,James Madison,7,consensus,,-21.5,Maryland -21.5,,,,
400548005,Miami (OH),27,Marshall,42,teamrankings,62.5,24.0,Marshall -24,,,,
400548005,Miami (OH),27,Marshall,42,numberfire,61.5,24.0,Marshall -24,,,,
400548094,Buffalo,38,Duquesne,28,consensus,,-28.0,Buffalo -28,,,,
400547649,Connecticut,19,Stony Brook,16,consensus,,-16.0,Connecticut -16,,,,
400547994,Rutgers,38,Howard,25,consensus,,-36.5,Rutgers -36.5,,,,
400548262,California,55,Sacramento State,14,consensus,,-25.5,California -25.5,,,,
400548015,Marshall,48,Rhode Island,7,consensus,,-41.0,Marshall -41,,,,
400548187,UNLV,13,Northern Colorado,12,consensus,,-28.0,UNLV -28,,,,
400548261,Washington,59,Eastern Washington,52,consensus,,-14.0,Washington -14,,,,
400547821,Virginia,45,Richmond,13,consensus,,-18.5,Virginia -18.5,,,,
400547844,Oklahoma State,40,Missouri State,23,consensus,,-32.5,Oklahoma State -32.5,,,,
400548105,Bowling Green,48,VMI,7,consensus,,-38.0,Bowling Green -38,,,,
400548408,Appalachian State,66,Campbell,0,consensus,,-37.0,Appalachian State -37,,,,
400548178,Tennessee,38,Utah State,7,teamrankings,51.0,-3.5,Tennessee -3.5,,,,
400548178,Tennessee,38,Utah State,7,numberfire,51.0,-3.5,Tennessee -3.5,,,,
400547786,Louisville,31,Miami,13,teamrankings,55.5,-5.5,Louisville -5.5,,,,
400547786,Louisville,31,Miami,13,numberfire,55.5,-5.5,Louisville -5.5,,,,
400548018,UT San Antonio,23,Arizona,26,teamrankings,55.0,7.5,Arizona -7.5,,,,
400548018,UT San Antonio,23,Arizona,26,numberfire,55.5,7.5,Arizona -7.5,,,,
400548018,UT San Antonio,23,Arizona,26,consensus,,8.0,Arizona -8,,,,
400548011,New Mexico,24,UTEP,31,teamrankings,56.5,-10.0,New Mexico -10,,,,
400548011,New Mexico,24,UTEP,31,numberfire,56.5,-10.0,New Mexico -10,,,,
400548011,New Mexico,24,UTEP,31,consensus,,-6.5,New Mexico -6.5,,,,
400547648,Baylor,45,SMU,0,teamrankings,75.0,-31.5,Baylor -31.5,,,,
400547648,Baylor,45,SMU,0,numberfire,75.0,-33.5,Baylor -33.5,,,,
400547843,Iowa State,28,Kansas State,32,teamrankings,54.5,11.5,Kansas State -11.5,,,,
400547843,Iowa State,28,Kansas State,32,numberfire,54.5,12.5,Kansas State -12.5,,,,
400547843,Iowa State,28,Kansas State,32,consensus,,15.5,Kansas State -15.5,,,,
400547729,Boston College,20,Pittsburgh,30,teamrankings,50.0,5.0,Pittsburgh -5,,,,
400547729,Boston College,20,Pittsburgh,30,numberfire,50.0,5.0,Pittsburgh -5,,,,
400547729,Boston College,20,Pittsburgh,30,consensus,,-1.0,Boston College -1,,,,
400548184,Nevada,24,Washington State,13,teamrankings,67.0,3.0,Washington State -3,,,,
400548184,Nevada,24,Washington State,13,numberfire,67.0,3.0,Washington State -3,,,,
400548184,Nevada,24,Washington State,13,consensus,,3.0,Washington State -3,,,,
400548013,Alabama,41,Florida Atlantic,0,teamrankings,52.5,-42.0,Alabama -42,,,,
400548013,Alabama,41,Florida Atlantic,0,numberfire,52.5,-42.0,Alabama -42,,,,
400548013,Alabama,41,Florida Atlantic,0,consensus,,-39.0,Alabama -39,,,,
400547657,Tulsa,7,Oklahoma,52,teamrankings,57.0,24.0,Oklahoma -24,,,,
400547657,Tulsa,7,Oklahoma,52,numberfire,57.0,24.0,Oklahoma -24,,,,
400547657,Tulsa,7,Oklahoma,52,consensus,,23.0,Oklahoma -23,,,,
400547653,North Texas,43,SMU,6,teamrankings,45.0,-2.5,North Texas -2.5,,,,
400547653,North Texas,43,SMU,6,numberfire,45.0,-2.5,North Texas -2.5,,,,
400547653,North Texas,43,SMU,6,consensus,,-4.0,North Texas -4,,,,
400548395,Vanderbilt,3,Ole Miss,41,teamrankings,50.5,17.5,Ole Miss -17.5,,,,
400548395,Vanderbilt,3,Ole Miss,41,numberfire,49.5,17.5,Ole Miss -17.5,,,,
400548395,Vanderbilt,3,Ole Miss,41,consensus,,14.0,Ole Miss -14,,,,
400548099,UMass,38,Colorado,41,teamrankings,50.5,17.5,Colorado -17.5,,,,
400548099,UMass,38,Colorado,41,numberfire,50.5,17.5,Colorado -17.5,,,,
400548099,UMass,38,Colorado,41,consensus,,17.0,Colorado -17,,,,
400548017,Mississippi State,47,UAB,34,teamrankings,57.5,-29.0,Mississippi State -29,,,,
400548017,Mississippi State,47,UAB,34,numberfire,57.5,-29.0,Mississippi State -29,,,,
400548017,Mississippi State,47,UAB,34,consensus,,-28.5,Mississippi State -28.5,,,,
400548182,Utah,59,Fresno State,27,teamrankings,64.5,-13.0,Utah -13,,,,
400548182,Utah,59,Fresno State,27,numberfire,65.0,-13.0,Utah -13,,,,
400548182,Utah,59,Fresno State,27,consensus,,-7.5,Utah -7.5,,,,
400548260,Stanford,10,USC,13,teamrankings,52.5,-3.0,Stanford -3,,,,
400548260,Stanford,10,USC,13,numberfire,53.5,-3.0,Stanford -3,,,,
400548260,Stanford,10,USC,13,consensus,,-4.0,Stanford -4,,,,
400547654,South Florida,17,Maryland,24,teamrankings,52.0,11.0,Maryland -11,,,,
400547654,South Florida,17,Maryland,24,numberfire,54.5,10.5,Maryland -10.5,,,,
400547654,South Florida,17,Maryland,24,consensus,,10.0,Maryland -10,,,,
400547929,Iowa,17,Ball State,13,teamrankings,52.0,-17.5,Iowa -17.5,,,,
400547929,Iowa,17,Ball State,13,numberfire,52.0,-17.5,Iowa -17.5,,,,
400547929,Iowa,17,Ball State,13,consensus,,-17.5,Iowa -17.5,,,,
400547961,Minnesota,35,Middle Tennessee,24,teamrankings,50.5,-13.5,Minnesota -13.5,,,,
400547961,Minnesota,35,Middle Tennessee,24,numberfire,49.5,-14.0,Minnesota -14,,,,
400547961,Minnesota,35,Middle Tennessee,24,consensus,,-14.0,Minnesota -14,,,,
400547976,Northwestern,15,Northern Illinois,23,teamrankings,59.5,-7.0,Northwestern -7,,,,
400547976,Northwestern,15,Northern Illinois,23,numberfire,59.5,-7.0,Northwestern -7,,,,
400547976,Northwestern,15,Northern Illinois,23,consensus,,-2.5,Northwestern -2.5,,,,
400548103,Kentucky,20,Ohio,3,teamrankings,52.0,-13.0,Kentucky -13,,,,
400548103,Kentucky,20,Ohio,3,numberfire,52.0,-13.5,Kentucky -13.5,,,,
400548103,Kentucky,20,Ohio,3,consensus,,-6.0,Kentucky -6,,,,
400547656,Tulane,21,Georgia Tech,38,teamrankings,55.0,7.5,Georgia Tech -7.5,,,,
400547656,Tulane,21,Georgia Tech,38,numberfire,56.0,7.5,Georgia Tech -7.5,,,,
400547656,Tulane,21,Georgia Tech,38,consensus,,10.5,Georgia Tech -10.5,,,,
400548185,New Mexico,23,Arizona State,58,teamrankings,67.0,24.0,Arizona State -24,,,,
400548185,New Mexico,23,Arizona State,58,numberfire,67.0,24.0,Arizona State -24,,,,
400548185,New Mexico,23,Arizona State,58,consensus,,27.0,Arizona State -27,,,,
400547650,South Carolina,33,East Carolina,23,teamrankings,65.0,-14.0,South Carolina -14,,,,
400547650,South Carolina,33,East Carolina,23,numberfire,65.0,-14.0,South Carolina -14,,,,
400547650,South Carolina,33,East Carolina,23,consensus,,-15.5,South Carolina -15.5,,,,
400547796,North Carolina,31,San Diego State,27,teamrankings,60.0,-14.5,North Carolina -14.5,,,,
400547796,North Carolina,31,San Diego State,27,numberfire,60.0,-14.5,North Carolina -14.5,,,,
400547796,North Carolina,31,San Diego State,27,consensus,,-13.5,North Carolina -13.5,,,,
400547803,NC State,46,Old Dominion,34,teamrankings,66.0,-15.5,NC State -15.5,,,,
400547803,NC State,46,Old Dominion,34,consensus,,-17.0,NC State -17,,,,
400547752,Troy,17,Duke,34,teamrankings,64.0,17.5,Duke -17.5,,,,
400547752,Troy,17,Duke,34,numberfire,64.0,17.5,Duke -17.5,,,,
400547752,Troy,17,Duke,34,consensus,,18.0,Duke -18,,,,
400548014,Louisiana,20,Louisiana Tech,48,teamrankings,58.5,-16.0,Louisiana -16,,,,
400548014,Louisiana,20,Louisiana Tech,48,numberfire,58.5,-16.0,Louisiana -16,,,,
400548014,Louisiana,20,Louisiana Tech,48,consensus,,-16.0,Louisiana -16,,,,
400548411,Louisiana Monroe,38,Idaho,31,teamrankings,50.5,-11.0,Louisiana Monroe -11,,,,
400548411,Louisiana Monroe,38,Idaho,31,numberfire,50.5,-11.0,Louisiana Monroe -11,,,,
400548411,Louisiana Monroe,38,Idaho,31,consensus,,-14.0,Louisiana Monroe -14,,,,
400547846,Texas,7,BYU,41,teamrankings,47.5,-1.0,Texas -1,,,,
400547846,Texas,7,BYU,41,numberfire,47.5,-1.0,Texas -1,,,,
400547846,Texas,7,BYU,41,consensus,,-4.5,Texas -4.5,,,,
400548180,Wyoming,17,Air Force,13,teamrankings,51.0,1.0,Air Force -1,,,,
400548180,Wyoming,17,Air Force,13,numberfire,51.0,1.0,Air Force -1,,,,
400548180,Wyoming,17,Air Force,13,consensus,,-1.0,Wyoming -1,,,,
400548181,Boise State,37,Colorado State,24,teamrankings,55.0,-7.5,Boise State -7.5,,,,
400548181,Boise State,37,Colorado State,24,numberfire,55.0,-7.5,Boise State -7.5,,,,
400548181,Boise State,37,Colorado State,24,consensus,,-8.0,Boise State -8,,,,
400547662,Virginia Tech,21,East Carolina,28,teamrankings,54.0,-9.5,Virginia Tech -9.5,,,,
400547662,Virginia Tech,21,East Carolina,28,numberfire,54.0,-9.5,Virginia Tech -9.5,,,,
400547662,Virginia Tech,21,East Carolina,28,consensus,,-11.5,Virginia Tech -11.5,,,,
400547688,Tulane,12,Connecticut,3,teamrankings,41.5,-3.5,Tulane -3.5,,,,
400547688,Tulane,12,Connecticut,3,numberfire,42.0,-3.5,Tulane -3.5,,,,
400547688,Tulane,12,Connecticut,3,consensus,,-4.0,Tulane -4,,,,
400548281,Arizona,26,USC,28,teamrankings,66.0,-1.5,Arizona -1.5,,,,
400548281,Arizona,26,USC,28,numberfire,66.0,1.0,USC -1,,,,
400548281,Arizona,26,USC,28,consensus,,2.5,USC -2.5,,,,
400548323,Alabama,55,Auburn,44,teamrankings,54.0,-9.5,Alabama -9.5,,,,
400548323,Alabama,55,Auburn,44,numberfire,54.0,-9.5,Alabama -9.5,,,,
400548323,Alabama,55,Auburn,44,consensus,,-7.0,Alabama -7,,,,
400553383,San José State,42,North Dakota,10,consensus,,-27.0,San José State -27,,,,
400547640,Vanderbilt,7,Temple,37,teamrankings,50.0,-8.5,Vanderbilt -8.5,,,,
400547640,Vanderbilt,7,Temple,37,numberfire,50.0,-8.5,Vanderbilt -8.5,,,,
400547952,Michigan State,45,Jacksonville State,7,consensus,,-27.5,Michigan State -27.5,,,,
400547641,Connecticut,10,BYU,35,teamrankings,54.0,15.5,BYU -15.5,,,,
400547641,Connecticut,10,BYU,35,numberfire,54.0,15.5,BYU -15.5,,,,
400547815,Syracuse,27,Villanova,26,consensus,,-14.0,Syracuse -14,,,,
400548003,Western Kentucky,59,Bowling Green,31,teamrankings,63.5,7.0,Bowling Green -7,,,,
400548003,Western Kentucky,59,Bowling Green,31,numberfire,63.5,7.0,Bowling Green -7,,,,
400548003,Western Kentucky,59,Bowling Green,31,consensus,,7.5,Bowling Green -7.5,,,,
400547644,Houston,7,UT San Antonio,27,teamrankings,56.0,-7.5,Houston -7.5,,,,
400547644,Houston,7,UT San Antonio,27,numberfire,56.0,-9.5,Houston -9.5,,,,
400547644,Houston,7,UT San Antonio,27,consensus,,-12.5,Houston -12.5,,,,
400548171,Colorado,17,Colorado State,31,teamrankings,54.0,-2.5,Colorado -2.5,,,,
400548171,Colorado,17,Colorado State,31,numberfire,56.0,-2.5,Colorado -2.5,,,,
400548171,Colorado,17,Colorado State,31,consensus,,-3.0,Colorado -3,,,,
400548177,Arizona,58,UNLV,13,teamrankings,59.0,-22.0,Arizona -22,,,,
400548177,Arizona,58,UNLV,13,numberfire,60.0,-22.0,Arizona -22,,,,
400548065,Vanderbilt,42,Old Dominion,28,teamrankings,60.0,-7.0,Vanderbilt -7,,,,
400548065,Vanderbilt,42,Old Dominion,28,numberfire,60.0,-7.0,Vanderbilt -7,,,,
400548065,Vanderbilt,42,Old Dominion,28,consensus,,-10.0,Vanderbilt -10,,,,
400548227,San José State,31,Colorado State,38,teamrankings,58.0,5.5,Colorado State -5.5,,,,
400548227,San José State,31,Colorado State,38,numberfire,58.0,5.5,Colorado State -5.5,,,,
400548227,San José State,31,Colorado State,38,consensus,,8.5,Colorado State -8.5,,,,
400547881,Texas Tech,13,Texas,34,teamrankings,56.5,3.5,Texas -3.5,,,,
400547881,Texas Tech,13,Texas,34,numberfire,56.5,3.5,Texas -3.5,,,,
400547881,Texas Tech,13,Texas,34,consensus,,5.0,Texas -5,,,,
400548352,South Carolina,42,Tennessee,45,teamrankings,55.0,-5.0,South Carolina -5,,,,
400548352,South Carolina,42,Tennessee,45,numberfire,55.0,-5.0,South Carolina -5,,,,
400548352,South Carolina,42,Tennessee,45,consensus,,-8.0,South Carolina -8,,,,
400548066,UTEP,35,Southern Mississippi,14,teamrankings,55.0,-8.5,UTEP -8.5,,,,
400548066,UTEP,35,Southern Mississippi,14,numberfire,55.0,-7.0,UTEP -7,,,,
400548066,UTEP,35,Southern Mississippi,14,consensus,,-6.5,UTEP -6.5,,,,
400548230,Nevada,30,San Diego State,14,teamrankings,48.5,-2.0,Nevada -2,,,,
400548230,Nevada,30,San Diego State,14,numberfire,48.5,-2.5,Nevada -2.5,,,,
400548230,Nevada,30,San Diego State,14,consensus,,-6.0,Nevada -6,,,,
400548300,Oregon State,31,California,45,teamrankings,63.0,-3.5,Oregon State -3.5,,,,
400548300,Oregon State,31,California,45,numberfire,64.0,-3.5,Oregon State -3.5,,,,
400548300,Oregon State,31,California,45,consensus,,-4.5,Oregon State -4.5,,,,
400548228,Fresno State,17,Wyoming,45,teamrankings,58.0,-15.0,Fresno State -15,,,,
400548228,Fresno State,17,Wyoming,45,numberfire,58.0,-16.5,Fresno State -16.5,,,,
400548228,Fresno State,17,Wyoming,45,consensus,,-10.5,Fresno State -10.5,,,,
400548229,Hawai'i,14,Utah State,35,numberfire,41.5,3.0,Utah State -3,,,,
400548147,Akron,10,Bowling Green,27,teamrankings,60.0,-3.5,Akron -3.5,,,,
400548147,Akron,10,Bowling Green,27,numberfire,60.0,-3.5,Akron -3.5,,,,
400548147,Akron,10,Bowling Green,27,consensus,,-4.0,Akron -4,,,,
400548148,Kent State,20,Toledo,30,teamrankings,58.0,13.0,Toledo -13,,,,
400548148,Kent State,20,Toledo,30,numberfire,57.0,13.0,Toledo -13,,,,
400548148,Kent State,20,Toledo,30,consensus,,13.0,Toledo -13,,,,
400548149,Ohio,37,Buffalo,14,teamrankings,57.0,-4.0,Ohio -4,,,,
400548149,Ohio,37,Buffalo,14,numberfire,57.0,-4.0,Ohio -4,,,,
400548149,Ohio,37,Buffalo,14,consensus,,-2.0,Ohio -2,,,,
400548150,Ball State,21,Northern Illinois,35,teamrankings,62.0,3.0,Northern Illinois -3,,,,
400548150,Ball State,21,Northern Illinois,35,numberfire,62.0,3.0,Northern Illinois -3,,,,
400548150,Ball State,21,Northern Illinois,35,consensus,,1.5,Northern Illinois -1.5,,,,
400547747,Wake Forest,20,Clemson,34,teamrankings,42.5,20.5,Clemson -20.5,,,,
400547747,Wake Forest,20,Clemson,34,numberfire,43.5,20.5,Clemson -20.5,,,,
400547747,Wake Forest,20,Clemson,34,consensus,,20.0,Clemson -20,,,,
400550749,Temple,13,Memphis,16,teamrankings,48.0,7.5,Memphis -7.5,,,,
400550749,Temple,13,Memphis,16,numberfire,48.0,7.5,Memphis -7.5,,,,
400550749,Temple,13,Memphis,16,consensus,,4.0,Memphis -4,,,,
400548237,Wyoming,3,Utah State,20,teamrankings,48.0,7.5,Utah State -7.5,,,,
400548237,Wyoming,3,Utah State,20,numberfire,47.5,7.5,Utah State -7.5,,,,
400548237,Wyoming,3,Utah State,20,consensus,,4.5,Utah State -4.5,,,,
400548346,Auburn,38,Texas A&M,41,teamrankings,68.0,-23.5,Auburn -23.5,,,,
400548346,Auburn,38,Texas A&M,41,numberfire,68.0,-23.5,Auburn -23.5,,,,
400548346,Auburn,38,Texas A&M,41,consensus,,-14.5,Auburn -14.5,,,,
400548304,Utah,27,Oregon,51,teamrankings,61.5,9.5,Oregon -9.5,,,,
400548304,Utah,27,Oregon,51,numberfire,61.0,9.5,Oregon -9.5,,,,
400548304,Utah,27,Oregon,51,consensus,,9.5,Oregon -9.5,,,,
400548342,LSU,13,Alabama,20,teamrankings,46.0,6.5,Alabama -6.5,,,,
400548342,LSU,13,Alabama,20,numberfire,46.5,6.5,Alabama -6.5,,,,
400548342,LSU,13,Alabama,20,consensus,,6.0,Alabama -6,,,,
400547886,TCU,41,Kansas State,20,teamrankings,59.0,-6.5,TCU -6.5,,,,
400547886,TCU,41,Kansas State,20,numberfire,58.0,-6.5,TCU -6.5,,,,
400547886,TCU,41,Kansas State,20,consensus,,-6.0,TCU -6,,,,
400548303,Washington,30,UCLA,44,teamrankings,53.0,6.0,UCLA -6,,,,
400548303,Washington,30,UCLA,44,numberfire,53.5,5.5,UCLA -5.5,,,,
400548303,Washington,30,UCLA,44,consensus,,5.0,UCLA -5,,,,
400548301,Arizona,38,Colorado,20,teamrankings,69.0,-18.5,Arizona -18.5,,,,
400548301,Arizona,38,Colorado,20,numberfire,69.0,-18.5,Arizona -18.5,,,,
400548301,Arizona,38,Colorado,20,consensus,,-15.5,Arizona -15.5,,,,
400548343,Kentucky,31,Georgia,63,teamrankings,58.0,10.0,Georgia -10,,,,
400548343,Kentucky,31,Georgia,63,numberfire,58.0,10.0,Georgia -10,,,,
400548343,Kentucky,31,Georgia,63,consensus,,13.0,Georgia -13,,,,
400547758,Syracuse,10,Duke,27,teamrankings,53.0,4.0,Duke -4,,,,
400547758,Syracuse,10,Duke,27,numberfire,52.0,3.5,Duke -3.5,,,,
400547758,Syracuse,10,Duke,27,consensus,,4.0,Duke -4,,,,
400547889,Texas,33,West Virginia,16,teamrankings,51.0,3.0,West Virginia -3,,,,
400547889,Texas,33,West Virginia,16,numberfire,51.5,3.0,West Virginia -3,,,,
400547889,Texas,33,West Virginia,16,consensus,,5.5,West Virginia -5.5,,,,
400547778,NC State,23,Georgia Tech,56,teamrankings,62.5,3.0,Georgia Tech -3,,,,
400547778,NC State,23,Georgia Tech,56,numberfire,62.5,3.0,Georgia Tech -3,,,,
400547778,NC State,23,Georgia Tech,56,consensus,,3.0,Georgia Tech -3,,,,
400547992,Purdue,16,Wisconsin,34,teamrankings,52.5,16.5,Wisconsin -16.5,,,,
400547992,Purdue,16,Wisconsin,34,numberfire,52.0,17.0,Wisconsin -17,,,,
400547992,Purdue,16,Wisconsin,34,consensus,,15.5,Wisconsin -15.5,,,,
400547708,Tulsa,38,SMU,28,teamrankings,57.0,-14.0,Tulsa -14,,,,
400547708,Tulsa,38,SMU,28,numberfire,57.0,-14.0,Tulsa -14,,,,
400547708,Tulsa,38,SMU,28,consensus,,-9.5,Tulsa -9.5,,,,
400547924,Indiana,7,Penn State,13,teamrankings,44.5,6.0,Penn State -6,,,,
400547924,Indiana,7,Penn State,13,numberfire,46.0,6.0,Penn State -6,,,,
400547924,Indiana,7,Penn State,13,consensus,,4.0,Penn State -4,,,,
400547933,Minnesota,51,Iowa,14,teamrankings,43.0,1.5,Iowa -1.5,,,,
400547933,Minnesota,51,Iowa,14,numberfire,43.0,1.5,Iowa -1.5,,,,
400547933,Minnesota,51,Iowa,14,consensus,,-1.0,Minnesota -1,,,,
400548069,UAB,24,Louisiana Tech,40,teamrankings,53.5,5.5,Louisiana Tech -5.5,,,,
400548069,UAB,24,Louisiana Tech,40,numberfire,54.0,5.5,Louisiana Tech -5.5,,,,
400548069,UAB,24,Louisiana Tech,40,consensus,,2.5,Louisiana Tech -2.5,,,,
400548071,Rice,17,UT San Antonio,7,teamrankings,43.0,-7.5,Rice -7.5,,,,
400548071,Rice,17,UT San Antonio,7,numberfire,45.0,-8.5,Rice -8.5,,,,
400548071,Rice,17,UT San Antonio,7,consensus,,-8.0,Rice -8,,,,
400548441,Arkansas State,45,South Alabama,10,teamrankings,52.5,-11.0,Arkansas State -11,,,,
400548441,Arkansas State,45,South Alabama,10,numberfire,52.5,-10.5,Arkansas State -10.5,,,,
400548441,Arkansas State,45,South Alabama,10,consensus,,-9.5,Arkansas State -9.5,,,,
400548442,Troy,45,Georgia State,21,teamrankings,65.5,-7.0,Troy -7,,,,
400548442,Troy,45,Georgia State,21,numberfire,66.0,-6.5,Troy -6.5,,,,
400548442,Troy,45,Georgia State,21,consensus,,-8.5,Troy -8.5,,,,
400547705,Army,35,Connecticut,21,teamrankings,48.0,4.5,Connecticut -4.5,,,,
400547705,Army,35,Connecticut,21,numberfire,47.5,4.5,Connecticut -4.5,,,,
400547705,Army,35,Connecticut,21,consensus,,1.0,Connecticut -1,,,,
400547706,Houston,24,Tulane,31,teamrankings,46.0,-17.0,Houston -17,,,,
400547706,Houston,24,Tulane,31,numberfire,46.0,-17.0,Houston -17,,,,
400547706,Houston,24,Tulane,31,consensus,,-16.0,Houston -16,,,,
400547887,Kansas,34,Iowa State,14,teamrankings,52.0,2.0,Iowa State -2,,,,
400547887,Kansas,34,Iowa State,14,numberfire,52.0,1.5,Iowa State -1.5,,,,
400547887,Kansas,34,Iowa State,14,consensus,,4.0,Iowa State -4,,,,
400547950,Northwestern,9,Michigan,10,teamrankings,41.5,2.0,Michigan -2,,,,
400547950,Northwestern,9,Michigan,10,numberfire,41.5,2.0,Michigan -2,,,,
400547950,Northwestern,9,Michigan,10,consensus,,-2.0,Northwestern -2,,,,
400548067,Old Dominion,38,Florida International,35,teamrankings,61.0,-5.0,Old Dominion -5,,,,
400548067,Old Dominion,38,Florida International,35,numberfire,61.0,-5.0,Old Dominion -5,,,,
400548067,Old Dominion,38,Florida International,35,consensus,,-2.5,Old Dominion -2.5,,,,
400548440,Appalachian State,31,Louisiana Monroe,29,teamrankings,52.0,-4.0,Appalachian State -4,,,,
400548440,Appalachian State,31,Louisiana Monroe,29,numberfire,52.0,-4.0,Appalachian State -4,,,,
400548440,Appalachian State,31,Louisiana Monroe,29,consensus,,-2.0,Appalachian State -2,,,,
400548072,Western Kentucky,35,UTEP,27,teamrankings,69.0,-9.0,Western Kentucky -9,,,,
400548072,Western Kentucky,35,UTEP,27,numberfire,69.0,-9.5,Western Kentucky -9.5,,,,
400548072,Western Kentucky,35,UTEP,27,consensus,,-9.0,Western Kentucky -9,,,,
400548232,UNLV,21,Air Force,48,teamrankings,56.5,4.5,Air Force -4.5,,,,
400548232,UNLV,21,Air Force,48,numberfire,57.0,4.5,Air Force -4.5,,,,
400548232,UNLV,21,Air Force,48,consensus,,4.5,Air Force -4.5,,,,
400548305,Oregon State,32,Washington State,39,teamrankings,59.0,-8.5,Oregon State -8.5,,,,
400548305,Oregon State,32,Washington State,39,numberfire,59.0,-8.5,Oregon State -8.5,,,,
400548305,Oregon State,32,Washington State,39,consensus,,-9.5,Oregon State -9.5,,,,
400548443,Texas State,25,Georgia Southern,28,teamrankings,60.5,12.0,Georgia Southern -12,,,,
400548443,Texas State,25,Georgia Southern,28,numberfire,61.5,12.0,Georgia Southern -12,,,,
400548443,Texas State,25,Georgia Southern,28,consensus,,8.0,Georgia Southern -8,,,,
400548236,San Diego State,35,Idaho,21,teamrankings,58.0,-20.5,San Diego State -20.5,,,,
400548236,San Diego State,35,Idaho,21,numberfire,58.5,-20.5,San Diego State -20.5,,,,
400548236,San Diego State,35,Idaho,21,consensus,,-21.0,San Diego State -21,,,,
400548068,North Texas,31,Florida Atlantic,10,teamrankings,54.5,2.5,Florida Atlantic -2.5,,,,
400548068,North Texas,31,Florida Atlantic,10,numberfire,54.5,2.5,Florida Atlantic -2.5,,,,
400548068,North Texas,31,Florida Atlantic,10,consensus,,3.5,Florida Atlantic -3.5,,,,
400548070,Southern Mississippi,17,Marshall,63,teamrankings,63.0,27.0,Marshall -27,,,,
400548070,Southern Mississippi,17,Marshall,63,numberfire,63.0,27.0,Marshall -27,,,,
400548070,Southern Mississippi,17,Marshall,63,consensus,,24.5,Marshall -24.5,,,,
400548233,New Mexico,49,Boise State,60,teamrankings,59.5,17.5,Boise State -17.5,,,,
