Season,Date,Team1,Team1 Location,Team2,Team2 Location,Team1 Score,Team2 Score,Result of Home Team
2021,2020-12-06,California,V,UCLA,H,56,76,1
2021,2020-12-06,SetonHall,V,PennState,H,98,92,0
2021,2020-12-06,Grambling,V,TexasTech,H,40,81,1
2021,2020-12-06,CoppinState,V,Drexel,H,54,69,1
2021,2020-12-06,Stetson,V,Florida,H,40,86,1
2021,2020-12-06,NewHampshire,V,Quinnipiac,H,58,64,1
2021,2020-12-06,StonyBrook,V,St.Johns,H,66,89,1
2021,2020-12-06,CentralArkansas,V,ArkansasLittleRock,H,83,86,1
2021,2020-12-06,UL-Monroe,V,NorthwesternState,H,92,83,0
2021,2020-12-06,Binghamton,V,Marist,H,60,64,1
2021,2020-12-06,LaSalle,V,Army,H,59,63,1
2021,2020-12-06,Bellarmine,V,Howard,H,84,63,0
2021,2020-12-06,MissValleySt,V,WesternKentucky,H,69,96,1
2021,2020-12-06,Stanford,V,N.CarolinaAT,H,78,46,0
2021,2020-12-07,NCWilmington,V,EastCarolina,H,78,88,1
2021,2020-12-07,MoreheadState,V,EasternKentucky,H,68,71,1
2021,2020-12-07,Chattanooga,V,MiddleTennSt,H,80,70,0
2021,2020-12-07,LoyolaMarymount,V,CalSantaBarbara,H,58,69,1
2021,2020-12-07,NorthernArizona,V,Arizona,H,53,96,1
2021,2020-12-07,Wofford,V,Richmond,H,72,77,1
2021,2020-12-07,GeorgeWashington,V,MDBaltimoreCo,H,81,92,1
2021,2020-12-07,EasternWashington,V,Oregon,H,52,69,1
2021,2020-12-07,Fairfield,V,Hartford,H,54,67,1
2021,2020-12-07,SouthCarolinaState,V,CharlotteU,H,40,78,1
2021,2020-12-07,Hampton,V,NorfolkState,H,64,76,1
2021,2020-12-07,FloridaAtlantic,V,NorthFlorida,H,79,77,0
2021,2020-12-07,Lipscomb,V,SEMissouriState,H,77,82,1
2021,2020-12-07,NCCentral,V,CoastalCarolina,H,71,78,1
2021,2020-12-08,Purdue,V,MiamiFlorida,H,54,58,1
2021,2020-12-08,Creighton,V,Kansas,H,72,73,1
2021,2020-12-08,IdahoState,V,Utah,H,59,75,1
2021,2020-12-08,Colorado,V,Tennessee,H,47,56,1
2021,2020-12-08,NorthernKentucky,V,Dayton,H,60,66,1
2021,2020-12-08,BostonCollege,V,Minnesota,H,80,85,1
2021,2020-12-08,BallState,V,NorthernIllinois,H,79,70,0
2021,2020-12-08,Montana,V,Georgia,H,50,63,1
2021,2020-12-08,Rider,V,St.Johns,H,79,82,1
2021,2020-12-08,KentState,V,Detroit,H,80,66,0
2021,2020-12-08,TennesseeState,V,Belmont,H,64,79,1
2021,2020-12-08,OhioState,V,NotreDame,H,90,85,0
2021,2020-12-08,NorthCarolina,V,Iowa,H,80,93,1
2021,2020-12-08,OralRoberts,V,OklahomaState,H,78,83,1
2021,2020-12-08,AustinPeay,V,MurrayState,H,57,87,1
2021,2020-12-08,PennState,V,VirginiaTech,H,75,55,0
2021,2020-12-08,WiscGreenBay,V,Marquette,H,68,82,1
2021,2020-12-08,Syracuse,V,Rutgers,H,69,79,1
2021,2020-12-08,Illinois,V,Duke,H,83,68,0
2021,2020-12-08,UTEP,V,SaintMarysCA,H,61,73,1
2021,2020-12-08,CalIrvine,V,USC,H,56,91,1
2021,2020-12-08,MorganState,V,Iona,H,83,72,0
2021,2020-12-08,Delaware,V,MDBaltimoreCo,H,61,76,1
2021,2020-12-08,Stetson,V,SouthFlorida,H,62,73,1
2021,2020-12-08,Wagner,V,SetonHall,H,45,78,1
2021,2020-12-08,NorthCarolinaAT,V,Longwood,H,60,77,1
2021,2020-12-08,CentralConnecticut,V,FairleighDickinson,H,94,87,0
2021,2020-12-08,Bryant,V,St.FrancisNY,H,101,82,0
2021,2020-12-08,St.FrancisPA,V,Mt.St.Mary's,H,57,75,1
2021,2020-12-08,Campbell,V,Jacksonville,H,80,78,0
2021,2020-12-08,CoppinState,V,Georgetown,H,48,80,1
2021,2020-12-08,CentralArkansas,V,SaintLouis,H,65,88,1
2021,2020-12-08,MississippiValleyState,V,Memphis,H,57,94,1
2021,2020-12-08,JacksonState,V,MississippiState,H,59,82,1
2021,2020-12-09,ChicagoState,V,LoyolaChicago,H,51,88,1
2021,2020-12-09,RhodeIsland,V,Wisconsin,H,62,73,1
2021,2020-12-09,Maryland,V,Clemson,H,51,67,1
2021,2020-12-09,Providence,V,TCU,H,79,70,0
2021,2020-12-09,Furman,V,Cincinnati,H,73,78,1
2021,2020-12-09,WesternIllinois,V,MiamiOhio,H,57,67,1
2021,2020-12-09,NorthernIowa,V,Richmond,H,68,78,1
2021,2020-12-09,Marshall,V,CollOfCharleston,H,84,72,0
2021,2020-12-09,CSBakersfield,V,Arizona,H,60,85,1
2021,2020-12-09,EasternIllinois,V,Evansville,H,65,68,1
2021,2020-12-09,SIUEdwardsville,V,Valparaiso,H,58,80,1
2021,2020-12-09,GeorgiaTech,V,Nebraska,H,75,64,0
2021,2020-12-09,TexasState,V,Texas,H,53,74,1
2021,2020-12-09,SouthernMiss,V,Tulane,H,38,58,1
2021,2020-12-09,Oklahoma,V,Xavier,H,77,99,1
2021,2020-12-09,SouthernUtah,V,UtahValley,H,81,71,0
2021,2020-12-09,SanDiego,V,UCLA,H,56,83,1
2021,2020-12-09,Denver,V,Wyoming,H,61,83,1
2021,2020-12-09,California,V,Pepperdine,H,62,74,1
2021,2020-12-09,BoiseState,V,BYU,H,74,70,0
2021,2020-12-09,Idaho,V,WashingtonState,H,58,61,1
2021,2020-12-09,SantaClara,V,CalPolySLO,H,76,69,0
2021,2020-12-09,Indiana,V,FloridaState,H,67,69,1
2021,2020-12-09,Pittsburgh,V,Northwestern,H,71,70,0
2021,2020-12-09,SeattleU,V,Washington,H,41,73,1
2021,2020-12-09,Toledo,V,Michigan,H,71,91,1
2021,2020-12-09,NewOrleans,V,Campbell,H,70,79,1
2021,2020-12-09,Bryant,V,St.FrancisNY,H,91,93,1
2021,2020-12-09,CentralConnecticut,V,FairleighDickinson,H,71,79,1
2021,2020-12-09,AbileneChristian,V,TexasTech,H,44,51,1
2021,2020-12-09,NorthCarolinaAT,V,VaCommonwealth,H,59,95,1
2021,2020-12-09,StonyBrook,V,Hofstra,H,67,72,1
2021,2020-12-09,Chattanooga,V,Bellarmine,H,77,68,0
2021,2020-12-09,Lamar,V,UL-Monroe,H,63,60,0
2021,2020-12-09,ArkPineBluff,V,ArkansasState,H,75,74,0
2021,2020-12-09,SELouisiana,V,LouisianaTech,H,69,78,1
2021,2020-12-09,Liberty,V,Missouri,H,60,69,1
2021,2020-12-09,SEMissouriState,V,Lipscomb,H,74,80,1
2021,2020-12-09,FloridaAM,V,Oregon,H,66,87,1
2021,2020-12-09,StephenF.Austin,V,Baylor,H,52,83,1
2021,2020-12-10,NorthDakota,V,southDakota,H,75,71,0
2021,2020-12-10,Portland,V,OregonState,H,87,86,0
2021,2020-12-10,UMKC,V,Minnesota,H,61,90,1
2021,2020-12-10,CalRiverside,V,NorthernArizona,H,74,50,0
2021,2020-12-10,LongBeachState,V,SanFrancisco,H,62,107,1
2021,2020-12-10,NorthDakotaState,V,SouthDakotaState,H,75,77,1
2021,2020-12-10,SanDiegoState,V,ArizonaState,H,80,68,0
2021,2020-12-10,NewOrleans,V,Jacksonville,H,70,77,1
2021,2020-12-10,NorthFlorida,V,EastCarolina,H,67,73,1
2021,2020-12-10,Troy,V,NorthAlabama,H,62,57,0
2021,2020-12-10,NCGreensboro,V,CoppinState,H,80,85,1
2021,2020-12-10,JacksonState,V,Mississippi,H,45,80,1
2021,2020-12-10,UTRioGrandeValley,V,TexasAMCorpus,H,68,64,0
2021,2020-12-10,GardnerWebb,V,WesternKentucky,H,84,86,1
2021,2020-12-11,Northeastern,V,Massachusetts,H,79,94,1
2021,2020-12-11,St.Johns,V,SetonHall,H,68,77,1
2021,2020-12-11,AppalachianState,V,CharlotteU,H,61,57,0
2021,2020-12-11,Rider,V,Manhattan,H,82,64,0
2021,2020-12-11,SouthDakotaState,V,NorthDakota,H,74,62,0
2021,2020-12-11,Villanova,V,Georgetown,H,76,63,0
2021,2020-12-11,NebraskaOmaha,V,Kansas,H,50,95,1
2021,2020-12-11,Iona,V,Fairfield,H,70,42,0
2021,2020-12-11,GeorgiaSouthern,V,Davidson,H,45,77,1
2021,2020-12-11,Marist,V,Canisius,H,72,81,1
2021,2020-12-11,Nebraska,V,Creighton,H,74,98,1
2021,2020-12-11,GeorgeWashington,V,Delaware,H,65,68,1
2021,2020-12-11,MurrayState,V,SouthernIllinois,H,66,70,1
2021,2020-12-11,Niagara,V,St.Peter's,H,54,70,1
2021,2020-12-11,WiscMilwaukee,V,KansasState,H,75,76,1
2021,2020-12-11,IowaState,V,Iowa,H,77,105,1
2021,2020-12-11,Nevada,V,GrandCanyon,H,77,87,1
2021,2020-12-11,southDakota,V,NorthDakotaState,H,67,74,1
2021,2020-12-11,Marquette,V,UCLA,H,60,69,1
2021,2020-12-11,SanJoseState,V,SaintMarysCA,H,61,96,1
2021,2020-12-11,NorthTexas,V,WestVirginia,H,50,62,1
2021,2020-12-11,SouthCarolinaState,V,CollOfCharleston,H,63,90,1
2021,2020-12-12,Florida,V,FloridaState,H,71,83,1
2021,2020-12-12,UMKC,V,Toledo,H,57,64,1
2021,2020-12-12,NotreDame,V,Kentucky,H,64,63,0
2021,2020-12-12,Dayton,V,MississippiState,H,85,82,0
2021,2020-12-12,TennesseeState,V,IUPUI,H,66,69,1
2021,2020-12-12,Cincinnati,V,Tennessee,H,56,65,1
2021,2020-12-12,Syracuse,V,BostonCollege,H,101,63,0
2021,2020-12-12,LaSalle,V,Drexel,H,58,48,0
2021,2020-12-12,TexasAM,V,TCU,H,55,73,1
2021,2020-12-12,Detroit,V,WesternMichigan,H,67,57,0
2021,2020-12-12,Wofford,V,SouthFlorida,H,56,58,1
2021,2020-12-12,SouthAlabama,V,SouthernMiss,H,76,75,0
2021,2020-12-12,OklahomaState,V,WichitaState,H,67,64,0
2021,2020-12-12,DixieState,V,Denver,H,73,70,0
2021,2020-12-12,Idaho,V,CSBakersfield,H,66,76,1
2021,2020-12-12,Wyoming,V,UtahValley,H,93,88,0
2021,2020-12-12,UAB,V,EastTennState,H,65,61,0
2021,2020-12-12,Valparaiso,V,CentralMichigan,H,79,84,1
2021,2020-12-12,Auburn,V,Memphis,H,74,71,0
2021,2020-12-12,OldDominion,V,VaCommonwealth,H,54,77,1
2021,2020-12-12,WesternIllinois,V,EasternIllinois,H,88,92,1
2021,2020-12-12,CalSantaBarbara,V,LoyolaMarymount,H,76,81,1
2021,2020-12-12,NCWilmington,V,Mississippi,H,58,78,1
2021,2020-12-12,Utah,V,BYU,H,64,82,1
2021,2020-12-12,UTEP,V,Arizona,H,61,69,1
2021,2020-12-12,Rider,V,Manhattan,H,77,87,1
2021,2020-12-12,NorthDakota,V,NorthDakotaState,H,52,53,1
2021,2020-12-12,Iona,V,Fairfield,H,52,67,1
2021,2020-12-12,Marist,V,Canisius,H,56,52,0
2021,2020-12-12,IllinoisState,V,BallState,H,66,82,1
2021,2020-12-12,LouisianaTech,V,UL-Lafayette,H,56,61,1
2021,2020-12-12,Samford,V,Georgia,H,75,79,1
2021,2020-12-12,Alabama,V,Clemson,H,56,64,1
2021,2020-12-12,IndianaState,V,Purdue,H,68,80,1
2021,2020-12-12,Oregon,V,Washington,H,74,71,0
2021,2020-12-12,Niagara,V,St.Peter's,H,49,53,1
2021,2020-12-12,Illinois,V,Missouri,H,78,81,1
2021,2020-12-12,CSNorthridge,V,Pepperdine,H,89,84,0
2021,2020-12-12,southDakota,V,SouthDakotaState,H,91,78,0
2021,2020-12-12,FlaGulfCoast,V,MiamiFlorida,H,66,62,0
2021,2020-12-12,StonyBrook,V,Bryant,H,72,81,1
2021,2020-12-12,TexasAMCorpus,V,TexasTech,H,57,77,1
2021,2020-12-12,ArkPineBluff,V,Tulane,H,56,67,1
2021,2020-12-12,NorthCarolinaCentral,V,NorthCarolina,H,67,73,1
2021,2020-12-12,HighPoint,V,NCAsheville,H,67,80,1
2021,2020-12-12,GardnerWebb,V,Pittsburgh,H,50,67,1
2021,2020-12-12,Winthrop,V,USCUpstate,H,95,77,0
2021,2020-12-12,WesternCarolina,V,NorthCarolinaAT,H,104,98,0
2021,2020-12-12,StephenF.Austin,V,UL-Monroe,H,55,66,1
2021,2020-12-12,FloridaAM,V,Oklahoma,H,54,85,1
2021,2020-12-12,FloridaIntl,V,NorthFlorida,H,77,80,1
2021,2020-12-12,CentralArkansas,V,Arkansas,H,75,100,1
2021,2020-12-12,Belmont,V,Lipscomb,H,81,71,0
2021,2020-12-13,Oakland,V,MichiganState,H,91,109,1
2021,2020-12-13,WrightState,V,BowlingGreen,H,85,67,0
2021,2020-12-13,RhodeIsland,V,WesternKentucky,H,65,68,1
2021,2020-12-13,Massachusetts,V,Northeastern,H,75,78,1
2021,2020-12-13,Richmond,V,WestVirginia,H,71,87,1
2021,2020-12-13,Ohio,V,Marshall,H,67,81,1
2021,2020-12-13,NorthernKentucky,V,KentState,H,73,92,1
2021,2020-12-13,NorthernIllinois,V,Iowa,H,53,106,1
2021,2020-12-13,PennState,V,Michigan,H,58,62,1
2021,2020-12-13,WiscMilwaukee,V,WesternMichigan,H,71,63,0
2021,2020-12-13,AirForce,V,Drake,H,53,81,1
2021,2020-12-13,LoyolaChicago,V,IllinoisChicago,H,77,66,0
2021,2020-12-13,SanFrancisco,V,California,H,70,72,1
2021,2020-12-13,NewMexico,V,Rice,H,72,61,0
2021,2020-12-13,ClevelandState,V,OhioState,H,61,67,1
2021,2020-12-13,SanJoseState,V,CalPolySLO,H,71,75,1
2021,2020-12-13,WeberState,V,BoiseState,H,59,70,1
2021,2020-12-13,ArizonaState,V,GrandCanyon,H,71,70,0
2021,2020-12-13,PortlandState,V,WashingtonState,H,60,69,1
2021,2020-12-13,JacksonvilleState,V,TennesseeTech,H,73,67,0
2021,2020-12-13,Mercer,V,GeorgiaSouthern,H,77,75,0
2021,2020-12-13,St.Johns,V,Georgetown,H,94,97,1
2021,2020-12-13,NorthAlabama,V,Indiana,H,52,87,1
2021,2020-12-13,Hampton,V,VMI,H,64,79,1
2021,2020-12-13,Winthrop,V,USCUpstate,H,107,77,0
2021,2020-12-13,Jacksonville,V,SouthCarolinaState,H,60,58,0
2021,2020-12-13,NorfolkState,V,NCGreensboro,H,47,64,1
2021,2020-12-13,MississippiValleyState,V,Vanderbilt,H,41,84,1
2021,2020-12-13,MDBaltimoreCo,V,CoppinState,H,66,49,0
2021,2020-12-13,YoungstownState,V,Binghamton,H,79,65,0
2021,2020-12-14,Rutgers,V,Maryland,H,74,60,0
2021,2020-12-14,EasternKentucky,V,MoreheadState,H,62,75,1
2021,2020-12-14,NorthernArizona,V,ColoradoState,H,52,91,1
2021,2020-12-14,Nevada,V,SanDiego,H,79,72,0
2021,2020-12-14,No.Colorado,V,Colorado,H,45,81,1
2021,2020-12-14,Marquette,V,Creighton,H,89,84,0
2021,2020-12-14,William&Mary,V,GeoWashington,H,85,84,0
2021,2020-12-14,SamHoustonSt,V,LSU,H,66,88,1
2021,2020-12-14,Longwood,V,Radford,H,66,67,1
2021,2020-12-14,CentralArkansas,V,Mississippi,H,54,68,1
2021,2020-12-15,St.Bonaventure,V,Akron,H,81,74,0
2021,2020-12-15,ChicagoSt,V,IllinoisState,H,62,91,1
2021,2020-12-15,Stanford,V,CSNorthridge,H,82,71,0
2021,2020-12-15,Buffalo,V,MiamiOhio,H,90,62,0
2021,2020-12-15,CoastalCarolina,V,Wofford,H,77,88,1
2021,2020-12-15,Clemson,V,VirginiaTech,H,60,66,1
2021,2020-12-15,CharlotteU,V,Davidson,H,63,52,0
2021,2020-12-15,Minnesota,V,Illinois,H,65,92,1
2021,2020-12-15,WichitaState,V,Tulsa,H,69,65,0
2021,2020-12-15,WesternCarolina,V,VaCommonwealth,H,68,93,1
2021,2020-12-15,AppalachianSt,V,Tennessee,H,38,79,1
2021,2020-12-15,UtahValley,V,UtahU,H,67,75,1
2021,2020-12-15,SEMissouriSt,V,Evansville,H,63,66,1
2021,2020-12-15,Hofstra,V,Monmouth,H,96,88,0
2021,2020-12-15,IndianaState,V,SaintLouis,H,59,78,1
2021,2020-12-15,GeorgiaTech,V,FloridaState,H,61,74,1
2021,2020-12-15,Furman,V,Alabama,H,80,83,1
2021,2020-12-15,KansasState,V,IowaState,H,74,65,0
2021,2020-12-15,E.Washington,V,SaintMarysCA,H,75,80,1
2021,2020-12-15,LoyolaChicago,V,Wisconsin,H,63,77,1
2021,2020-12-15,HoustonBaptist,V,Rice,H,79,90,1
2021,2020-12-15,Longwood,V,Radford,H,53,62,1
2021,2020-12-15,TexasSouthern,V,Auburn,H,63,80,1
2021,2020-12-15,St.FrancisNY,V,CentralConn,H,91,86,0
2021,2020-12-15,SELouisiana,V,TexasA&M,H,52,69,1
2021,2020-12-15,SoCarolinaSt,V,Liberty,H,52,82,1
2021,2020-12-15,USCUpstate,V,NCGreensboro,H,57,65,1
2021,2020-12-15,FlaAtlantic,V,Stetson,H,69,78,1
2021,2020-12-15,NewOrleansU,V,ULLafayette,H,63,73,1
2021,2020-12-15,JacksonState,V,LouisianaTech,H,58,85,1
2021,2020-12-15,TexasA&MCorpus,V,TexasState,H,46,51,1
2021,2020-12-15,SouthernMiss,V,Lamar,H,66,63,0
2021,2020-12-15,ArkPineBluff,V,NorthTexas,H,56,81,1
2021,2020-12-15,FloridaA&M,V,AustinPeay,H,76,70,0
2021,2020-12-15,GardnerWebb,V,ETennesseeSt,H,60,65,1
2021,2020-12-16,Richmond,V,Vanderbilt,H,78,67,0
2021,2020-12-16,Massachusetts,V,LaSalle,H,85,66,0
2021,2020-12-16,TexSanAntonio,V,OregonState,H,61,73,1
2021,2020-12-16,NebraskaOmaha,V,Colorado,H,49,91,1
2021,2020-12-16,Toledo,V,Marshall,H,96,87,0
2021,2020-12-16,Pittsburgh,V,MiamiFlorida,H,70,55,0
2021,2020-12-16,SanDiego,V,CalPolySLO,H,70,61,0
2021,2020-12-16,Mercer,V,GeorgiaState,H,81,88,1
2021,2020-12-16,OhioState,V,Purdue,H,60,67,1
2021,2020-12-16,SouthFlorida,V,Cincinnati,H,74,71,0
2021,2020-12-16,MemphisU,V,Tulane,H,80,74,0
2021,2020-12-16,Butler,V,Villanova,H,66,85,1
2021,2020-12-16,Samford,V,Troy,H,71,79,1
2021,2020-12-16,Mississippi,V,MiddleTennSt,H,70,51,0
2021,2020-12-16,No.Colorado,V,DenverU,H,83,75,0
2021,2020-12-16,OralRoberts,V,Oklahoma,H,65,79,1
2021,2020-12-16,EastCarolina,V,SMU,H,55,70,1
2021,2020-12-16,TennesseeTech,V,JacksonvilleSt,H,50,74,1
2021,2020-12-16,Duke,V,NotreDame,H,75,65,0
2021,2020-12-16,TCU,V,OklahomaState,H,77,76,0
2021,2020-12-16,UTEP,V,ArizonaState,H,76,63,0
2021,2020-12-16,Montana,V,WashingtonU,H,66,58,0
2021,2020-12-16,Northeastern,V,Syracuse,H,56,62,1
2021,2020-12-16,Campbell,V,Elon,H,56,66,1
2021,2020-12-16,St.FrancisNY,V,CentralConn,H,59,78,1
2021,2020-12-16,William&Mary,V,Hampton,H,75,58,0
2021,2020-12-16,LongIsland,V,SacredHeart,H,75,55,0
2021,2020-12-16,Grambling,V,ULMonroe,H,78,61,0
2021,2020-12-16,NCAsheville,V,Chattanooga,H,66,69,1
2021,2020-12-16,FloridaIntl,V,FlaGulfCoast,H,85,69,0
2021,2020-12-16,KennesawSt,V,Belmont,H,53,64,1
2021,2020-12-16,Southern,V,UAB,H,46,88,1
2021,2020-12-16,SamHoustonSt,V,Texas,H,63,79,1
2021,2020-12-16,CentralArkansas,V,MississippiSt,H,65,81,1
2021,2020-12-16,Wagner,V,Bryant,H,62,74,1
2021,2020-12-17,NorthDakota,V,SoIllinois,H,64,85,1
2021,2020-12-17,Creighton,V,St.Johns,H,94,76,0
2021,2020-12-17,St.Josephs,V,Drexel,H,77,81,1
2021,2020-12-17,Kansas,V,TexasTech,H,58,57,0
2021,2020-12-17,NebraskaOmaha,V,Wyoming,H,78,82,1
2021,2020-12-17,SetonHall,V,Marquette,H,70,63,0
2021,2020-12-17,DixieState,V,SouthernUtah,H,78,85,1
2021,2020-12-17,CalIrvine,V,LoyolaMarymount,H,48,51,1
2021,2020-12-17,SanFrancisco,V,Oregon,H,64,74,1
2021,2020-12-17,NCState,V,SaintLouis,H,69,80,1
2021,2020-12-17,LongIsland,V,SacredHeart,H,72,87,1
2021,2020-12-17,Wagner,V,Bryant,H,75,81,1
2021,2020-12-17,DelawareState,V,CoastalCarolina,H,73,99,1
2021,2020-12-17,JacksonState,V,Bradley,H,60,83,1
2021,2020-12-17,HoustonBaptist,V,NorthTexas,H,55,85,1
2021,2020-12-18,CentralMichigan,V,WesternMichigan,H,61,76,1
2021,2020-12-18,NorthDakota,V,SoIllinois,H,50,62,1
2021,2020-12-18,Fairfield,V,Niagara,H,51,68,1
2021,2020-12-18,BYU,V,SanDiegoState,H,72,62,0
2021,2020-12-18,St.Peter's,V,Monmouth,H,76,78,1
2021,2020-12-18,SIUEdwardsville,V,MoreheadState,H,69,65,0
2021,2020-12-18,Drake,V,SouthDakota,H,75,57,0
2021,2020-12-18,Davidson,V,RhodeIsland,H,67,58,0
2021,2020-12-18,Belmont,V,TennesseeState,H,88,63,0
2021,2020-12-18,Iona,V,Rider,H,70,56,0
2021,2020-12-18,ChicagoSt,V,NoIllinois,H,54,64,1
2021,2020-12-18,WesternCarolina,V,CollCharleston,H,76,70,0
2021,2020-12-18,TennesseeTech,V,Tennessee,H,49,103,1
2021,2020-12-18,TennMartin,V,SEMissouriSt,H,69,67,0
2021,2020-12-18,MontanaState,V,WashingtonState,H,54,82,1
2021,2020-12-18,IdahoU,V,UtahU,H,41,79,1
2021,2020-12-18,IowaState,V,WestVirginia,H,65,70,1
2021,2020-12-18,No.Colorado,V,UtahState,H,50,63,1
2021,2020-12-18,AirForce,V,Nevada,H,57,74,1
2021,2020-12-18,WeberState,V,PortlandState,H,94,66,0
2021,2020-12-18,LoyolaChicago,V,Richmond,H,73,75,1
2021,2020-12-18,VMI,V,GardnerWebb,H,77,88,1
2021,2020-12-18,NCWilmington,V,NorfolkSt,H,80,72,0
2021,2020-12-18,Hampton,V,Howard,H,76,81,1
2021,2020-12-18,SoCarolinaSt,V,Presbyterian,H,56,62,1
2021,2020-12-18,NorthwesternSt,V,Tulsa,H,55,82,1
2021,2020-12-18,FloridaA&M,V,GeorgiaTech,H,64,74,1
2021,2020-12-18,BowlingGreen,V,RobertMorris,H,85,65,0
2021,2020-12-19,IndianaU,V,Butler,H,68,60,0
2021,2020-12-19,Gonzaga,V,Iowa,H,99,88,0
2021,2020-12-19,Louisville,V,Wisconsin,H,48,85,1
2021,2020-12-19,NCGreensboro,V,Elon,H,71,64,0
2021,2020-12-19,BallState,V,IndianaState,H,57,67,1
2021,2020-12-19,E.Washington,V,NorthernArizona,H,80,64,0
2021,2020-12-19,WrightState,V,DetroitU,H,93,70,0
2021,2020-12-19,Valparaiso,V,Toledo,H,57,71,1
2021,2020-12-19,YoungstownState,V,NorthernKentucky,H,64,79,1
2021,2020-12-19,JamesMadison,V,EastCarolina,H,64,73,1
2021,2020-12-19,WiscMilwaukee,V,WiscGreenBay,H,68,65,0
2021,2020-12-19,Hofstra,V,St.Bonaventure,H,69,77,1
2021,2020-12-19,Marist,V,Manhattan,H,61,39,0
2021,2020-12-19,WesternKentucky,V,Alabama,H,73,71,0
2021,2020-12-19,NorthCarolina,V,Kentucky,H,75,63,0
2021,2020-12-19,Troy,V,Auburn,H,41,77,1
2021,2020-12-19,TexasState,V,DenverU,H,70,68,0
2021,2020-12-19,Mississippi,V,Dayton,H,62,65,1
2021,2020-12-19,Purdue,V,NotreDame,H,88,78,0
2021,2020-12-19,Chattanooga,V,UAB,H,69,66,0
2021,2020-12-19,ULMonroe,V,SouthernMiss,H,47,60,1
2021,2020-12-19,PortlandU,V,Oregon,H,41,80,1
2021,2020-12-19,Baylor,V,KansasState,H,100,69,0
2021,2020-12-19,Fairfield,V,Niagara,H,61,81,1
2021,2020-12-19,UCLA,V,OhioState,H,70,77,1
2021,2020-12-19,Delaware,V,LaSalle,H,61,71,1
2021,2020-12-19,St.Peter's,V,Monmouth,H,78,76,0
2021,2020-12-19,CSNorthridge,V,California,H,56,87,1
2021,2020-12-19,Buffalo,V,Syracuse,H,96,107,1
2021,2020-12-19,CalSantaBarb,V,Pepperdine,H,75,63,0
2021,2020-12-19,Iona,V,Rider,H,72,64,0
2021,2020-12-19,Oakland,V,IllinoisChicago,H,72,74,1
2021,2020-12-19,GeorgiaSouthern,V,FloridaIntl,H,103,99,0
2021,2020-12-19,ColoradoState,V,SaintMarysCA,H,33,53,1
2021,2020-12-19,MiamiOhio,V,Bradley,H,68,69,1
2021,2020-12-19,Cincinnati,V,Georgia,H,68,83,1
2021,2020-12-19,Arizona,V,Stanford,H,75,78,1
2021,2020-12-19,CentralFlorida,V,FloridaState,H,86,74,0
2021,2020-12-19,St.Josephs,V,Villanova,H,68,88,1
2021,2020-12-19,CalPolySLO,V,LoyolaMarymount,H,52,76,1
2021,2020-12-19,ClevelandState,V,IPFW,H,63,61,0
2021,2020-12-19,SanDiego,V,CalIrvine,H,53,85,1
2021,2020-12-19,TheCitadel,V,Longwood,H,91,89,0
2021,2020-12-19,StonyBrook,V,Binghamton,H,73,59,0
2021,2020-12-19,Lamar,V,LouisianaTech,H,57,86,1
2021,2020-12-19,Drexel,V,FairDickinson,H,85,68,0
2021,2020-12-19,Maine,V,Hartford,H,60,63,1
2021,2020-12-19,Grambling,V,Tulane,H,65,77,1
2021,2020-12-19,HighPoint,V,William&Mary,H,71,49,0
2021,2020-12-19,Rice,V,SamHoustonSt,H,69,82,1
2021,2020-12-19,SouthAlabama,V,AlabamaA&M,H,90,93,1
2021,2020-12-19,Jacksonville,V,MiamiFlorida,H,64,73,1
2021,2020-12-19,MDBaltimoreCo,V,AlbanyNY,H,65,64,0
2021,2020-12-19,Campbell,V,NCState,H,50,69,1
2021,2020-12-19,Furman,V,Winthrop,H,71,87,1
2021,2020-12-19,N.CarolinaA&T,V,CharlotteU,H,72,76,1
2021,2020-12-19,Samford,V,KennesawSt,H,65,63,0
2021,2020-12-19,NJIT,V,Temple,H,60,72,1
2021,2020-12-19,HoustonBaptist,V,Oklahoma,H,65,84,1
2021,2020-12-19,CoppinState,V,VirginiaTech,H,57,97,1
2021,2020-12-19,Radford,V,Vanderbilt,H,50,59,1
2021,2020-12-19,NorthwesternSt,V,MissouriSt,H,67,94,1
2021,2020-12-19,McNeeseState,V,ULLafayette,H,65,75,1
2021,2020-12-20,Creighton,V,Connecticut,H,76,74,0
2021,2020-12-20,Illinois,V,Rutgers,H,88,91,1
2021,2020-12-20,WrightState,V,DetroitU,H,85,72,0
2021,2020-12-20,OklahomaState,V,Texas,H,74,77,1
2021,2020-12-20,OralRoberts,V,Arkansas,H,76,87,1
2021,2020-12-20,Marquette,V,Xavier,H,88,91,1
2021,2020-12-20,Marist,V,Manhattan,H,72,67,0
2021,2020-12-20,WiscMilwaukee,V,WiscGreenBay,H,74,62,0
2021,2020-12-20,YoungstownState,V,NorthernKentucky,H,70,60,0
2021,2020-12-20,ChicagoSt,V,Drake,H,67,111,1
2021,2020-12-20,WeberState,V,PortlandState,H,72,74,1
2021,2020-12-20,Providence,V,SetonHall,H,80,77,0
2021,2020-12-20,Oakland,V,IllinoisChicago,H,73,90,1
2021,2020-12-20,AirForce,V,Nevada,H,68,66,0
2021,2020-12-20,WesternIllinois,V,TennMartin,H,81,63,0
