,Unnamed: 0,date,winner,loser,winnerRanking,loserRanking
76775,76775,"Sep 16, 2017",(24) Florida,(23) Tennessee,24,23
76836,76836,"Sep 23, 2017",(11) Georgia,(17) Mississippi State,11,17
76867,76867,"Sep 23, 2017",(16) Texas Christian,(6) Oklahoma State,16,6
76887,76887,"Sep 29, 2017",(16) Washington State,(5) Southern California,16,5
76892,76892,"Sep 30, 2017",(13) Auburn,(24) Mississippi State,13,24
76896,76896,"Sep 30, 2017",(2) Clemson,(12) Virginia Tech,2,12
76938,76938,"Oct 5, 2017",(24) North Carolina State,(17) Louisville,24,17
76984,76984,"Oct 7, 2017",(8) Texas Christian,(23) West Virginia,8,23
77088,77088,"Oct 21, 2017",(13) Notre Dame,(11) Southern California,13,11
77092,77092,"Oct 21, 2017",(2) Penn State,(19) Michigan,2,19
77134,77134,"Oct 28, 2017",(25) Iowa State,(4) Texas Christian,25,4
77148,77148,"Oct 28, 2017",(9) Notre Dame,(14) North Carolina State,9,14
77149,77149,"Oct 28, 2017",(6) Ohio State,(2) Penn State,6,2
77151,77151,"Oct 28, 2017",(11) Oklahoma State,(22) West Virginia,11,22
77176,77176,"Nov 4, 2017",(1) Alabama,(19) Louisiana State,1,19
77187,77187,"Nov 4, 2017",(6) Clemson,(20) North Carolina State,6,20
77198,77198,"Nov 4, 2017",(9) Miami (FL),(13) Virginia Tech,9,13
77200,77200,"Nov 4, 2017",(24) Michigan State,(7) Penn State,24,7
77210,77210,"Nov 4, 2017",(8) Oklahoma,(11) Oklahoma State,8,11
77216,77216,"Nov 4, 2017",(17) Southern California,(23) Arizona,17,23
77223,77223,"Nov 4, 2017",(25) Washington State,(18) Stanford,25,18
77238,77238,"Nov 11, 2017",(1) Alabama,(18) Mississippi State,1,18
77242,77242,"Nov 11, 2017",(10) Auburn,(2) Georgia,10,2
77256,77256,"Nov 11, 2017",(7) Miami (FL),(3) Notre Dame,7,3
77267,77267,"Nov 11, 2017",(11) Ohio State,(13) Michigan State,11,13
77268,77268,"Nov 11, 2017",(5) Oklahoma,(8) Texas Christian,5,8
77269,77269,"Nov 11, 2017",(12) Oklahoma State,(24) Iowa State,12,24
77285,77285,"Nov 11, 2017",(6) Wisconsin,(25) Iowa,6,25
77351,77351,"Nov 18, 2017",(5) Wisconsin,(19) Michigan,5,19
77357,77357,"Nov 24, 2017",(13) Central Florida,(22) South Florida,13,22
77376,77376,"Nov 25, 2017",(6) Auburn,(1) Alabama,6,1
77408,77408,"Nov 25, 2017",(20) Stanford,(9) Notre Dame,20,9
77412,77412,"Nov 25, 2017",(15) Washington,(14) Washington State,15,14
77414,77414,"Dec 1, 2017",(11) Southern California,(14) Stanford,11,14
77417,77417,"Dec 2, 2017",(12) Central Florida,(16) Memphis,12,16
77418,77418,"Dec 2, 2017",(1) Clemson,(7) Miami (FL),1,7
77423,77423,"Dec 2, 2017",(6) Georgia,(4) Auburn,6,4
77426,77426,"Dec 2, 2017",(8) Ohio State,(3) Wisconsin,8,3
77427,77427,"Dec 2, 2017",(2) Oklahoma,(10) Texas Christian,2,10
77452,77452,"Dec 28, 2017",(18) Michigan State,(21) Washington State,18,21
77454,77454,"Dec 28, 2017",(17) Oklahoma State,(22) Virginia Tech,17,22
77455,77455,"Dec 28, 2017",(13) Texas Christian,(15) Stanford,13,15
77459,77459,"Dec 29, 2017",(5) Ohio State,(8) Southern California,5,8
77463,77463,"Dec 30, 2017",(9) Penn State,(12) Washington,9,12
77464,77464,"Dec 30, 2017",(6) Wisconsin,(11) Miami (FL),6,11
77465,77465,"Jan 1, 2018",(4) Alabama,(1) Clemson,4,1
77466,77466,"Jan 1, 2018",(10) Central Florida,(7) Auburn,10,7
77467,77467,"Jan 1, 2018",(3) Georgia,(2) Oklahoma,3,2
77468,77468,"Jan 1, 2018",(14) Notre Dame,(16) Louisiana State,14,16
77470,77470,"Jan 8, 2018",(4) Alabama,(3) Georgia,4,3
77500,77500,"Sep 1, 2018",(9) Auburn,(6) Washington,9,6
77536,77536,"Sep 1, 2018",(12) Notre Dame,(14) Michigan,12,14
77556,77556,"Sep 2, 2018",(25) Louisiana State,(8) Miami (FL),25,8
77558,77558,"Sep 3, 2018",(20) Virginia Tech,(19) Florida State,20,19
77583,77583,"Sep 8, 2018",(3) Georgia,(24) South Carolina,3,24
77620,77620,"Sep 8, 2018",(10) Stanford,(17) Southern California,10,17
77667,77667,"Sep 15, 2018",(12) Louisiana State,(7) Auburn,12,7
77681,77681,"Sep 15, 2018",(4) Ohio State,(15) Texas Christian,4,15
77683,77683,"Sep 15, 2018",(24) Oklahoma State,(17) Boise State,24,17
77707,77707,"Sep 22, 2018",(1) Alabama,(22) Texas A&M,1,22
77751,77751,"Sep 22, 2018",(7) Stanford,(20) Oregon,7,20
77802,77802,"Sep 29, 2018",(8) Notre Dame,(7) Stanford,8,7
77804,77804,"Sep 29, 2018",(4) Ohio State,(9) Penn State,4,9
77807,77807,"Sep 29, 2018",(19) Oregon,(24) California,19,24
77819,77819,"Sep 29, 2018",(11) Washington,(20) Brigham Young,11,20
77821,77821,"Sep 29, 2018",(12) West Virginia,(25) Texas Tech,12,25
77839,77839,"Oct 6, 2018",(20) Florida,(5) Louisiana State,20,5
77861,77861,"Oct 6, 2018",(6) Notre Dame,(24) Virginia Tech,6,24
77869,77869,"Oct 6, 2018",(19) Texas,(7) Oklahoma,19,7
77907,77907,"Oct 13, 2018",(13) Louisiana State,(2) Georgia,13,2
77913,77913,"Oct 13, 2018",(12) Michigan,(15) Wisconsin,12,15
77921,77921,"Oct 13, 2018",(17) Oregon,(7) Washington,17,7
77948,77948,"Oct 20, 2018",(3) Clemson,(16) North Carolina State,3,16
77959,77959,"Oct 20, 2018",(5) Louisiana State,(22) Mississippi State,5,22
77963,77963,"Oct 20, 2018",(6) Michigan,(24) Michigan State,6,24
77986,77986,"Oct 20, 2018",(25) Washington State,(12) Oregon,25,12
78013,78013,"Oct 27, 2018",(7) Georgia,(9) Florida,7,9
78033,78033,"Oct 27, 2018",(17) Penn State,(18) Iowa,17,18
78044,78044,"Oct 27, 2018",(14) Washington State,(24) Stanford,14,24
78054,78054,"Nov 3, 2018",(1) Alabama,(4) Louisiana State,1,4
78070,78070,"Nov 3, 2018",(6) Georgia,(11) Kentucky,6,11
78077,78077,"Nov 3, 2018",(5) Michigan,(14) Penn State,5,14
78104,78104,"Nov 3, 2018",(12) West Virginia,(15) Texas,12,15
78114,78114,"Nov 10, 2018",(1) Alabama,(18) Mississippi State,1,18
78125,78125,"Nov 10, 2018",(2) Clemson,(17) Boston College,2,17
78151,78151,"Nov 10, 2018",(8) Ohio State,(24) Michigan State,8,24
78184,78184,"Nov 17, 2018",(11) Central Florida,(19) Cincinnati,11,19
78211,78211,"Nov 17, 2018",(3) Notre Dame,(12) Syracuse,3,12
78222,78222,"Nov 17, 2018",(13) Texas,(18) Iowa State,13,18
78247,78247,"Nov 23, 2018",(6) Oklahoma,(12) West Virginia,6,12
78253,78253,"Nov 23, 2018",(16) Washington,(7) Washington State,16,7
78259,78259,"Nov 24, 2018",(21) Boise State,(14) Utah State,21,14
78282,78282,"Nov 24, 2018",(10) Ohio State,(4) Michigan,10,4
78300,78300,"Nov 30, 2018",(10) Washington,(17) Utah,10,17
78301,78301,"Dec 1, 2018",(1) Alabama,(4) Georgia,1,4
78306,78306,"Dec 1, 2018",(25) Fresno State,(19) Boise State,25,19
78310,78310,"Dec 1, 2018",(6) Ohio State,(21) Northwestern,6,21
78311,78311,"Dec 1, 2018",(5) Oklahoma,(9) Texas,5,9
78336,78336,"Dec 28, 2018",(17) Syracuse,(15) West Virginia,17,15
78337,78337,"Dec 28, 2018",(12) Washington State,(25) Iowa State,12,25
78338,78338,"Dec 29, 2018",(1) Alabama,(4) Oklahoma,1,4
78339,78339,"Dec 29, 2018",(2) Clemson,(3) Notre Dame,2,3
78340,78340,"Dec 29, 2018",(10) Florida,(8) Michigan,10,8
78350,78350,"Jan 1, 2019",(16) Kentucky,(13) Penn State,16,13
78351,78351,"Jan 1, 2019",(11) Louisiana State,(7) Central Florida,11,7
78352,78352,"Jan 1, 2019",(5) Ohio State,(9) Washington,5,9
78353,78353,"Jan 1, 2019",(14) Texas,(6) Georgia,14,6
78354,78354,"Jan 7, 2019",(2) Clemson,(1) Alabama,2,1
78385,78385,"Aug 31, 2019",(16) Auburn,(11) Oregon,16,11
78456,78456,"Sep 7, 2019",(1) Clemson,(12) Texas A&M,1,12
78477,78477,"Sep 7, 2019",(6) Louisiana State,(9) Texas,6,9
78591,78591,"Sep 21, 2019",(8) Auburn,(17) Texas A&M,8,17
78605,78605,"Sep 21, 2019",(3) Georgia,(7) Notre Dame,3,7
78639,78639,"Sep 21, 2019",(13) Wisconsin,(11) Michigan,13,11
78671,78671,"Sep 28, 2019",(10) Notre Dame,(18) Virginia,10,18
78690,78690,"Sep 28, 2019",(17) Washington,(21) Southern California,17,21
78705,78705,"Oct 5, 2019",(10) Florida,(7) Auburn,10,7
78715,78715,"Oct 5, 2019",(19) Michigan,(14) Iowa,19,14
78725,78725,"Oct 5, 2019",(4) Ohio State,(25) Michigan State,4,25
78750,78750,"Oct 12, 2019",(1) Alabama,(24) Texas A&M,1,24
78768,78768,"Oct 12, 2019",(5) Louisiana State,(7) Florida,5,7
78780,78780,"Oct 12, 2019",(6) Oklahoma,(11) Texas,6,11
78781,78781,"Oct 12, 2019",(10) Penn State,(17) Iowa,10,17
78840,78840,"Oct 19, 2019",(12) Oregon,(25) Washington,12,25
78842,78842,"Oct 19, 2019",(7) Penn State,(16) Michigan,7,16
78849,78849,"Oct 19, 2019",(13) Utah,(17) Arizona State,13,17
78881,78881,"Oct 26, 2019",(2) Louisiana State,(9) Auburn,2,9
78888,78888,"Oct 26, 2019",(19) Michigan,(8) Notre Dame,19,8
78895,78895,"Oct 26, 2019",(3) Ohio State,(13) Wisconsin,3,13
78934,78934,"Nov 2, 2019",(8) Georgia,(6) Florida,8,6
78941,78941,"Nov 2, 2019",(24) Memphis,(15) Southern Methodist,24,15
78984,78984,"Nov 9, 2019",(1) Louisiana State,(2) Alabama,1,2
78988,78988,"Nov 9, 2019",(13) Minnesota,(5) Penn State,13,5
79008,79008,"Nov 9, 2019",(16) Wisconsin,(18) Iowa,16,18
79030,79030,"Nov 16, 2019",(5) Georgia,(13) Auburn,5,13
79033,79033,"Nov 16, 2019",(23) Iowa,(7) Minnesota,23,7
79043,79043,"Nov 16, 2019",(16) Notre Dame,(21) Navy,16,21
79045,79045,"Nov 16, 2019",(10) Oklahoma,(12) Baylor,10,12
79049,79049,"Nov 16, 2019",(9) Penn State,(24) Indiana,9,24
79088,79088,"Nov 23, 2019",(4) Georgia,(24) Texas A&M,4,24
79114,79114,"Nov 23, 2019",(2) Ohio State,(9) Penn State,2,9
79139,79139,"Nov 29, 2019",(17) Memphis,(18) Cincinnati,17,18
79149,79149,"Nov 30, 2019",(16) Auburn,(5) Alabama,16,5
79176,79176,"Nov 30, 2019",(2) Ohio State,(10) Michigan,2,10
79177,79177,"Nov 30, 2019",(7) Oklahoma,(21) Oklahoma State,7,21
79191,79191,"Nov 30, 2019",(13) Wisconsin,(9) Minnesota,13,9
79192,79192,"Dec 6, 2019",(13) Oregon,(5) Utah,13,5
79195,79195,"Dec 7, 2019",(3) Clemson,(22) Virginia,3,22
79197,79197,"Dec 7, 2019",(1) Louisiana State,(4) Georgia,1,4
79198,79198,"Dec 7, 2019",(16) Memphis,(21) Cincinnati,16,21
79200,79200,"Dec 7, 2019",(2) Ohio State,(10) Wisconsin,2,10
79201,79201,"Dec 7, 2019",(6) Oklahoma,(8) Baylor,6,8
79216,79216,"Dec 27, 2019",(19) Iowa,(22) Southern California,19,22
79220,79220,"Dec 28, 2019",(3) Clemson,(2) Ohio State,3,2
79221,79221,"Dec 28, 2019",(1) Louisiana State,(4) Oklahoma,1,4
79223,79223,"Dec 28, 2019",(13) Penn State,(15) Memphis,13,15
79233,79233,"Jan 1, 2020",(9) Alabama,(17) Michigan,9,17
79234,79234,"Jan 1, 2020",(5) Georgia,(8) Baylor,5,8
79235,79235,"Jan 1, 2020",(16) Minnesota,(9) Auburn,16,9
79236,79236,"Jan 1, 2020",(7) Oregon,(11) Wisconsin,7,11
79242,79242,"Jan 13, 2020",(1) Louisiana State,(3) Clemson,1,3
79281,79281,"Sep 19, 2020",(17) Miami (FL),(18) Louisville,17,18
79296,79296,"Sep 26, 2020",(8) Auburn,(23) Kentucky,8,23
79301,79301,"Sep 26, 2020",(14) Cincinnati,(22) Army,14,22
79312,79312,"Sep 26, 2020",(21) Pittsburgh,(24) Louisville,21,24
79325,79325,"Oct 3, 2020",(2) Alabama,(13) Texas A&M,2,13
79335,79335,"Oct 3, 2020",(4) Georgia,(7) Auburn,4,7
79363,79363,"Oct 10, 2020",(1) Clemson,(7) Miami (FL),1,7
79366,79366,"Oct 10, 2020",(3) Georgia,(14) Tennessee,3,14
79376,79376,"Oct 10, 2020",(8) North Carolina,(19) Virginia Tech,8,19
79381,79381,"Oct 10, 2020",(21) Texas A&M,(4) Florida,21,4
79387,79387,"Oct 17, 2020",(2) Alabama,(3) Georgia,2,3
79424,79424,"Oct 24, 2020",(9) Cincinnati,(16) Southern Methodist,9,16
79438,79438,"Oct 24, 2020",(18) Michigan,(21) Minnesota,18,21
79442,79442,"Oct 24, 2020",(14) North Carolina,(23) North Carolina State,14,23
79447,79447,"Oct 24, 2020",(6) Oklahoma State,(17) Iowa State,6,17
79485,79485,"Oct 31, 2020",(3) Ohio State,(18) Penn State,3,18
79509,79509,"Nov 6, 2020",(9) Brigham Young,(21) Boise State,9,21
79518,79518,"Nov 7, 2020",(8) Florida,(5) Georgia,8,5
79524,79524,"Nov 7, 2020",(13) Indiana,(23) Michigan,13,23
79536,79536,"Nov 7, 2020",(4) Notre Dame,(1) Clemson,4,1
79627,79627,"Nov 21, 2020",(19) Northwestern,(10) Wisconsin,19,10
79628,79628,"Nov 21, 2020",(3) Ohio State,(9) Indiana,3,9
79629,79629,"Nov 21, 2020",(18) Oklahoma,(14) Oklahoma State,18,14
79643,79643,"Nov 27, 2020",(15) Iowa State,(20) Texas,15,20
79645,79645,"Nov 27, 2020",(2) Notre Dame,(25) North Carolina,2,25
79649,79649,"Nov 28, 2020",(1) Alabama,(22) Auburn,1,22
79692,79692,"Dec 5, 2020",(14) Coastal Carolina,(8) Brigham Young,14,8
79697,79697,"Dec 5, 2020",(10) Indiana,(18) Wisconsin,10,18
79748,79748,"Dec 12, 2020",(19) Iowa,(25) Wisconsin,19,25
79754,79754,"Dec 12, 2020",(20) North Carolina,(9) Miami (FL),20,9
79770,79770,"Dec 19, 2020",(1) Alabama,(11) Florida,1,11
79773,79773,"Dec 19, 2020",(6) Cincinnati,(20) Tulsa,6,20
79774,79774,"Dec 19, 2020",(4) Clemson,(2) Notre Dame,4,2
79777,79777,"Dec 19, 2020",(3) Ohio State,(15) Northwestern,3,15
79778,79778,"Dec 19, 2020",(12) Oklahoma,(8) Iowa State,12,8
79793,79793,"Dec 26, 2020",(23) Liberty,(9) Coastal Carolina,23,9
79797,79797,"Dec 30, 2020",(8) Oklahoma,(10) Florida,8,10
79802,79802,"Jan 1, 2021",(1) Alabama,(4) Notre Dame,1,4
79803,79803,"Jan 1, 2021",(11) Georgia,(6) Cincinnati,11,6
79805,79805,"Jan 1, 2021",(3) Ohio State,(2) Clemson,3,2
79806,79806,"Jan 2, 2021",(12) Iowa State,(25) Oregon,12,25
79809,79809,"Jan 2, 2021",(5) Texas A&M,(14) North Carolina,5,14
79810,79810,"Jan 11, 2021",(1) Alabama,(3) Ohio State,1,3
79843,79843,"Sep 4, 2021",(1) Alabama,(14) Miami (FL),1,14
79854,79854,"Sep 4, 2021",(5) Georgia,(3) Clemson,5,3
79858,79858,"Sep 4, 2021",(18) Iowa,(17) Indiana,18,17
79878,79878,"Sep 4, 2021",(19) Penn State,(12) Wisconsin,19,12
79888,79888,"Sep 4, 2021",(21) Texas,(23) Louisiana,21,23
79928,79928,"Sep 11, 2021",(10) Iowa,(9) Iowa State,10,9
79956,79956,"Sep 11, 2021",(12) Oregon,(3) Ohio State,12,3
79988,79988,"Sep 18, 2021",(1) Alabama,(11) Florida,1,11
79996,79996,"Sep 18, 2021",(23) Brigham Young,(19) Arizona State,23,19
80035,80035,"Sep 18, 2021",(10) Penn State,(22) Auburn,10,22
80066,80066,"Sep 25, 2021",(16) Arkansas,(7) Texas A&M,16,7
80100,80100,"Sep 25, 2021",(12) Notre Dame,(18) Wisconsin,12,18
80129,80129,"Oct 2, 2021",(1) Alabama,(12) Mississippi,1,12
80134,80134,"Oct 2, 2021",(7) Cincinnati,(9) Notre Dame,7,9
80140,80140,"Oct 2, 2021",(2) Georgia,(8) Arkansas,2,8
80164,80164,"Oct 2, 2021",(19) Oklahoma State,(21) Baylor,19,21
80202,80202,"Oct 9, 2021",(2) Georgia,(18) Auburn,2,18
80205,80205,"Oct 9, 2021",(3) Iowa,(4) Penn State,3,4
80213,80213,"Oct 9, 2021",(17) Mississippi,(13) Arkansas,17,13
80219,80219,"Oct 9, 2021",(6) Oklahoma,(21) Texas,6,21
80256,80256,"Oct 16, 2021",(1) Georgia,(11) Kentucky,1,11
80270,80270,"Oct 16, 2021",(12) Oklahoma State,(25) Texas,12,25
80347,80347,"Oct 30, 2021",(18) Auburn,(10) Mississippi,18,10
80367,80367,"Oct 30, 2021",(8) Michigan State,(6) Michigan,8,6
80375,80375,"Oct 30, 2021",(5) Ohio State,(20) Penn State,5,20
80447,80447,"Nov 6, 2021",(13) Texas A&M,(12) Auburn,13,12
80473,80473,"Nov 13, 2021",(18) Baylor,(4) Oklahoma,18,4
80492,80492,"Nov 13, 2021",(9) Michigan,(23) Penn State,9,23
80495,80495,"Nov 13, 2021",(12) Mississippi,(11) Texas A&M,12,11
80516,80516,"Nov 13, 2021",(13) Wake Forest,(21) North Carolina State,13,21
80530,80530,"Nov 20, 2021",(2) Alabama,(21) Arkansas,2,21
80563,80563,"Nov 20, 2021",(5) Ohio State,(7) Michigan State,5,7
80580,80580,"Nov 20, 2021",(24) Utah,(4) Oregon,24,4
80625,80625,"Nov 27, 2021",(6) Michigan,(2) Ohio State,6,2
80634,80634,"Nov 27, 2021",(7) Oklahoma State,(10) Oklahoma,7,10
80651,80651,"Dec 3, 2021",(14) Utah,(10) Oregon,14,10
80652,80652,"Dec 4, 2021",(4) Alabama,(1) Georgia,4,1
80653,80653,"Dec 4, 2021",(9) Baylor,(5) Oklahoma State,9,5
80655,80655,"Dec 4, 2021",(3) Cincinnati,(16) Houston,3,16
80657,80657,"Dec 4, 2021",(2) Michigan,(15) Iowa,2,15
80659,80659,"Dec 4, 2021",(17) Pittsburgh,(18) Wake Forest,17,18
80684,80684,"Dec 29, 2021",(14) Oklahoma,(15) Oregon,14,15
80685,80685,"Dec 30, 2021",(11) Michigan State,(13) Pittsburgh,11,13
80689,80689,"Dec 31, 2021",(1) Alabama,(4) Cincinnati,1,4
80691,80691,"Dec 31, 2021",(3) Georgia,(2) Michigan,3,2
80694,80694,"Jan 1, 2022",(6) Baylor,(8) Mississippi,6,8
80695,80695,"Jan 1, 2022",(25) Kentucky,(17) Iowa,25,17
80696,80696,"Jan 1, 2022",(7) Ohio State,(10) Utah,7,10
80697,80697,"Jan 1, 2022",(9) Oklahoma State,(5) Notre Dame,9,5
80699,80699,"Jan 10, 2022",(3) Georgia,(1) Alabama,3,1
80738,80738,"Sep 3, 2022",(19) Arkansas,(23) Cincinnati,19,23
80748,80748,"Sep 3, 2022",(3) Georgia,(11) Oregon,3,11
80770,80770,"Sep 3, 2022",(2) Ohio State,(5) Notre Dame,2,5
80801,80801,"Sep 10, 2022",(21) Brigham Young,(9) Baylor,21,9
80821,80821,"Sep 10, 2022",(20) Kentucky,(12) Florida,20,12
80857,80857,"Sep 10, 2022",(24) Tennessee,(17) Pittsburgh,24,17
80922,80922,"Sep 17, 2022",(25) Oregon,(12) Brigham Young,25,12
80934,80934,"Sep 17, 2022",(24) Texas A&M,(13) Miami (FL),24,13
80962,80962,"Sep 24, 2022",(5) Clemson,(21) Wake Forest,5,21
81003,81003,"Sep 24, 2022",(11) Tennessee,(20) Florida,11,20
81004,81004,"Sep 24, 2022",(23) Texas A&M,(10) Arkansas,23,10
81022,81022,"Oct 1, 2022",(2) Alabama,(20) Arkansas,2,20
81031,81031,"Oct 1, 2022",(5) Clemson,(10) North Carolina State,5,10
81052,81052,"Oct 1, 2022",(14) Mississippi,(7) Kentucky,14,7
81058,81058,"Oct 1, 2022",(9) Oklahoma State,(16) Baylor,9,16
81073,81073,"Oct 1, 2022",(22) Wake Forest,(23) Florida State,22,23
81121,81121,"Oct 8, 2022",(8) Tennessee,(25) Louisiana State,8,25
81123,81123,"Oct 8, 2022",(17) Texas Christian,(19) Kansas,17,19
81129,81129,"Oct 8, 2022",(18) UCLA,(11) Utah,18,11
81156,81156,"Oct 15, 2022",(22) Kentucky,(16) Mississippi State,22,16
81161,81161,"Oct 15, 2022",(5) Michigan,(10) Penn State,5,10
81176,81176,"Oct 15, 2022",(18) Syracuse,(15) North Carolina State,18,15
81177,81177,"Oct 15, 2022",(6) Tennessee,(3) Alabama,6,3
81179,81179,"Oct 15, 2022",(13) Texas Christian,(8) Oklahoma State,13,8
81183,81183,"Oct 15, 2022",(20) Utah,(7) Southern California,20,7
81192,81192,"Oct 22, 2022",(6) Alabama,(24) Mississippi State,6,24
81199,81199,"Oct 22, 2022",(5) Clemson,(14) Syracuse,5,14
81219,81219,"Oct 22, 2022",(11) Oklahoma State,(20) Texas,11,20
81220,81220,"Oct 22, 2022",(10) Oregon,(9) UCLA,10,9
81230,81230,"Oct 22, 2022",(8) Texas Christian,(17) Kansas State,8,17
81262,81262,"Oct 29, 2022",(22) Kansas State,(9) Oklahoma State,22,9
81276,81276,"Oct 29, 2022",(2) Ohio State,(13) Penn State,2,13
81283,81283,"Oct 29, 2022",(3) Tennessee,(19) Kentucky,3,19
81305,81305,"Nov 5, 2022",(1) Georgia,(2) Tennessee,1,2
81313,81313,"Nov 5, 2022",(15) Louisiana State,(6) Alabama,15,6
81323,81323,"Nov 5, 2022",(21) North Carolina State,(20) Wake Forest,21,20
81360,81360,"Nov 12, 2022",(10) Alabama,(11) Mississippi,10,11
81367,81367,"Nov 12, 2022",(22) Central Florida,(16) Tulane,22,16
81401,81401,"Nov 12, 2022",(4) Texas Christian,(18) Texas,4,18
81408,81408,"Nov 12, 2022",(24) Washington,(6) Oregon,24,6
81455,81455,"Nov 19, 2022",(12) Oregon,(10) Utah,12,10
81462,81462,"Nov 19, 2022",(7) Southern California,(16) UCLA,7,16
81491,81491,"Nov 25, 2022",(19) Tulane,(21) Cincinnati,19,21
81513,81513,"Nov 26, 2022",(3) Michigan,(2) Ohio State,3,2
81519,81519,"Nov 26, 2022",(22) Oregon State,(10) Oregon,22,10
81526,81526,"Nov 26, 2022",(5) Southern California,(13) Notre Dame,5,13
81543,81543,"Dec 2, 2022",(12) Utah,(4) Southern California,12,4
81544,81544,"Dec 3, 2022",(10) Clemson,(24) North Carolina,10,24
81546,81546,"Dec 3, 2022",(1) Georgia,(11) Louisiana State,1,11
81547,81547,"Dec 3, 2022",(13) Kansas State,(3) Texas Christian,13,3
81552,81552,"Dec 3, 2022",(18) Tulane,(22) Central Florida,18,22
81555,81555,"Dec 16, 2022",(23) Troy,(22) Texas-San Antonio,23,22
81581,81581,"Dec 29, 2022",(12) Washington,(21) Texas,12,21
81583,81583,"Dec 30, 2022",(19) Notre Dame,(20) South Carolina,19,20
81586,81586,"Dec 30, 2022",(6) Tennessee,(10) Clemson,6,10
81587,81587,"Dec 31, 2022",(5) Alabama,(11) Kansas State,5,11
81588,81588,"Dec 31, 2022",(1) Georgia,(4) Ohio State,1,4
81590,81590,"Dec 31, 2022",(3) Texas Christian,(2) Michigan,3,2
81593,81593,"Jan 2, 2023",(9) Penn State,(7) Utah,9,7
81594,81594,"Jan 2, 2023",(14) Tulane,(8) Southern California,14,8
81595,81595,"Jan 9, 2023",(1) Georgia,(3) Texas Christian,1,3
81686,81686,"Sep 3, 2023",(8) Florida State,(5) Louisiana State,8,5
81734,81734,"Sep 9, 2023",(20) Mississippi,(24) Tulane,20,24
81761,81761,"Sep 9, 2023",(11) Texas,(3) Alabama,11,3
81855,81855,"Sep 23, 2023",(13) Alabama,(15) Mississippi,13,15
81893,81893,"Sep 23, 2023",(6) Ohio State,(9) Notre Dame,6,9
81896,81896,"Sep 23, 2023",(10) Oregon,(19) Colorado,10,19
81897,81897,"Sep 23, 2023",(7) Penn State,(24) Iowa,7,24
81911,81911,"Sep 23, 2023",(11) Utah,(22) UCLA,11,22
81913,81913,"Sep 23, 2023",(21) Washington State,(14) Oregon State,21,14
81923,81923,"Sep 29, 2023",(19) Oregon State,(10) Utah,19,10
81948,81948,"Sep 30, 2023",(20) Mississippi,(13) Louisiana State,20,13
81952,81952,"Sep 30, 2023",(11) Notre Dame,(17) Duke,11,17
81963,81963,"Sep 30, 2023",(3) Texas,(24) Kansas,3,24
81994,81994,"Oct 7, 2023",(1) Georgia,(20) Kentucky,1,20
82000,82000,"Oct 7, 2023",(23) Louisiana State,(21) Missouri,23,21
82001,82001,"Oct 7, 2023",(25) Louisville,(10) Notre Dame,25,10
82013,82013,"Oct 7, 2023",(12) Oklahoma,(3) Texas,12,3
82061,82061,"Oct 14, 2023",(12) North Carolina,(25) Miami (FL),12,25
82064,82064,"Oct 14, 2023",(21) Notre Dame,(10) Southern California,21,10
82067,82067,"Oct 14, 2023",(15) Oregon State,(18) UCLA,15,18
82081,82081,"Oct 14, 2023",(7) Washington,(8) Oregon,7,8
82091,82091,"Oct 21, 2023",(11) Alabama,(17) Tennessee,11,17
82100,82100,"Oct 21, 2023",(4) Florida State,(16) Duke,4,16
82118,82118,"Oct 21, 2023",(3) Ohio State,(7) Penn State,3,7
82131,82131,"Oct 21, 2023",(14) Utah,(18) Southern California,14,18
82161,82161,"Oct 28, 2023",(18) Louisville,(20) Duke,18,20
82175,82175,"Oct 28, 2023",(8) Oregon,(13) Utah,8,13
82199,82199,"Nov 4, 2023",(8) Alabama,(13) Louisiana State,8,13
82213,82213,"Nov 4, 2023",(1) Georgia,(14) Missouri,1,14
82246,82246,"Nov 4, 2023",(7) Texas,(25) Kansas State,7,25
82252,82252,"Nov 4, 2023",(5) Washington,(24) Southern California,5,24
82280,82280,"Nov 11, 2023",(1) Georgia,(10) Mississippi,1,10
82292,82292,"Nov 11, 2023",(2) Michigan,(9) Penn State,2,9
82294,82294,"Nov 11, 2023",(16) Missouri,(14) Tennessee,16,14
82319,82319,"Nov 11, 2023",(5) Washington,(13) Utah,5,13
82331,82331,"Nov 18, 2023",(19) Arizona,(16) Utah,19,16
82342,82342,"Nov 18, 2023",(1) Georgia,(21) Tennessee,1,21
82383,82383,"Nov 18, 2023",(5) Washington,(10) Oregon State,5,10
82398,82398,"Nov 24, 2023",(6) Oregon,(15) Oregon State,6,15
82425,82425,"Nov 25, 2023",(3) Michigan,(2) Ohio State,3,2
82454,82454,"Dec 1, 2023",(3) Washington,(5) Oregon,3,5
82455,82455,"Dec 2, 2023",(8) Alabama,(1) Georgia,8,1
82457,82457,"Dec 2, 2023",(4) Florida State,(15) Louisville,4,15
82459,82459,"Dec 2, 2023",(2) Michigan,(18) Iowa,2,18
82460,82460,"Dec 2, 2023",(25) Southern Methodist,(17) Tulane,25,17
82461,82461,"Dec 2, 2023",(7) Texas,(19) Oklahoma State,7,19
82488,82488,"Dec 28, 2023",(14) Arizona,(12) Oklahoma,14,12
