,Date,Rank,Team,TeamID,StandardID,Points
24178,2013-09-22,1,Alabama ,25,333,1496.0
24179,2013-09-22,2,Oregon ,54,2483,1418.0
24180,2013-09-22,3,Clemson,62,228,1340.0
24181,2013-09-22,4,Ohio State,31,194,1320.0
24182,2013-09-22,5,Stanford,46,24,1270.0
24183,2013-09-22,6,LSU,13,99,1167.0
24184,2013-09-22,7,Louisville,144,97,1088.0
24185,2013-09-22,8,Florida State,139,52,1049.0
24186,2013-09-22,9,Georgia,73,61,1029.0
24187,2013-09-22,10,Texas A&M,14,245,1011.0
24188,2013-09-22,11,Oklahoma State,98,197,849.0
24189,2013-09-22,12,South Carolina,127,2579,828.0
24190,2013-09-22,13,UCLA,59,26,798.0
24191,2013-09-22,14,Oklahoma,50,201,689.0
24192,2013-09-22,15,Miami (FL),116,2390,687.0
24193,2013-09-22,16,Washington,8,264,559.0
24194,2013-09-22,17,Northwestern,4,77,477.0
24195,2013-09-22,18,Michigan,48,130,450.0
24196,2013-09-22,19,Baylor,35,239,441.0
24197,2013-09-22,20,Florida,117,57,414.0
24198,2013-09-22,21,Mississippi,55,145,342.0
24199,2013-09-22,22,Notre Dame,7,87,256.0
24200,2013-09-22,23,Wisconsin,36,275,130.0
24201,2013-09-22,24,Texas Tech,52,2641,127.0
24202,2013-09-22,25,Fresno State,77,278,110.0
24203,2013-09-29,1,Alabama ,25,333,1495.0
24204,2013-09-29,2,Oregon ,54,2483,1422.0
24205,2013-09-29,3,Clemson,62,228,1354.0
24206,2013-09-29,4,Ohio State,31,194,1305.0
24207,2013-09-29,5,Stanford,46,24,1280.0
24208,2013-09-29,6,Georgia,73,61,1171.0
24209,2013-09-29,7,Louisville,144,97,1091.0
24210,2013-09-29,8,Florida State,139,52,1069.0
24211,2013-09-29,9,Texas A&M,14,245,1012.0
24212,2013-09-29,10,LSU,13,99,979.0
24213,2013-09-29,11,Oklahoma,50,201,838.0
24214,2013-09-29,12,UCLA,59,26,834.0
24215,2013-09-29,13,South Carolina,127,2579,812.0
24216,2013-09-29,14,Miami (FL),116,2390,753.0
24217,2013-09-29,15,Washington,8,264,665.0
24218,2013-09-29,16,Northwestern,4,77,550.0
24219,2013-09-29,17,Baylor,35,239,536.0
24220,2013-09-29,18,Florida,117,57,481.0
24221,2013-09-29,19,Michigan,48,130,471.0
24222,2013-09-29,20,Texas Tech,52,2641,264.0
24223,2013-09-29,21,Oklahoma State,98,197,230.0
24224,2013-09-29,22,Arizona State,132,9,192.0
24225,2013-09-29,23,Fresno State,77,278,187.0
24226,2013-09-29,24,Mississippi,55,145,132.0
24227,2013-09-29,25,Maryland,115,120,119.0
24228,2013-10-06,1,Alabama ,25,333,1495.0
24229,2013-10-06,2,Oregon ,54,2483,1424.0
24230,2013-10-06,3,Clemson,62,228,1359.0
24231,2013-10-06,4,Ohio State,31,194,1305.0
24232,2013-10-06,5,Stanford,46,24,1278.0
24233,2013-10-06,6,Florida State,139,52,1158.0
24234,2013-10-06,7,Georgia,73,61,1138.0
24235,2013-10-06,8,Louisville,144,97,1051.0
24236,2013-10-06,9,Texas A&M,14,245,1003.0
24237,2013-10-06,10,LSU,13,99,993.0
24238,2013-10-06,11,UCLA,59,26,844.0
24239,2013-10-06,12,Oklahoma,50,201,819.0
24240,2013-10-06,13,Miami (FL),116,2390,780.0
24241,2013-10-06,14,South Carolina,127,2579,764.0
24242,2013-10-06,15,Baylor,35,239,681.0
24243,2013-10-06,16,Washington,8,264,556.0
24244,2013-10-06,17,Florida,117,57,536.0
24245,2013-10-06,18,Michigan,48,130,514.0
24246,2013-10-06,19,Northwestern,4,77,418.0
24247,2013-10-06,20,Texas Tech,52,2641,358.0
24248,2013-10-06,21,Fresno State,77,278,258.0
24249,2013-10-06,22,Oklahoma State,98,197,204.0
24250,2013-10-06,23,Northern Illinois,155,2459,138.0
24251,2013-10-06,24,Virginia Tech,128,259,115.0
24252,2013-10-06,25,Missouri,60,142,105.0
24253,2013-10-13,1,Alabama ,25,333,1495.0
