season,date,regular,team1,team2,score1,score2,moneyline1,moneyline2,rank1,rank2,points1,points2
2009,2010-01-14,True,Oakland,UMKC,87.0,73.0,NL,NL,,,,
2009,2010-01-14,True,WesternIllinois,Centenary,70.0,51.0,NL,NL,,,,
2009,2010-01-15,True,Yale,Brown,66.0,75.0,-235,195,,,,
2009,2010-01-15,True,IllinoisChicago,LoyolaChicago,50.0,55.0,-135,115,,,,
2009,2010-01-15,True,Rider,St.Peter's,66.0,77.0,-270,230,,,,
2009,2010-01-15,True,LoyolaMaryland,Marist,68.0,61.0,-1200,775,,,,
2009,2010-01-15,True,E.Washington,NorthernArizona,69.0,73.0,-135,115,,,,
2009,2010-01-15,True,SacramentoState,Montana,56.0,57.0,450,-600,,,,
2009,2010-01-15,True,PortlandState,No.Colorado,85.0,69.0,120,-140,,,,
2009,2010-01-15,True,NDakotaSt,SouthDakotaSt,79.0,67.0,NL,NL,,,,
2009,2010-01-16,True,Xavier,Dayton,78.0,74.0,-240,200,,,,
2009,2010-01-16,True,NCState,Clemson,70.0,73.0,180,-220,,24,,167.0
2009,2010-01-16,True,WestVirginia,Syracuse,71.0,72.0,-220,180,10,5,1006.0,1353.0
2009,2010-01-16,True,Delaware,Towson,68.0,71.0,-220,180,,,,
2009,2010-01-16,True,Pittsburgh,Louisville,82.0,77.0,-130,110,16,,565.0,
2009,2010-01-16,True,MiamiOhio,Ohio,79.0,67.0,-165,145,,,,
2009,2010-01-16,True,Northeastern,NCWilmington,79.0,56.0,-800,600,,,,
2009,2010-01-16,True,Iowa,PennState,67.0,64.0,145,-165,,,,
2009,2010-01-16,True,Oklahoma,Missouri,66.0,61.0,145,-165,,,,
2009,2010-01-16,True,Tennessee,Mississippi,71.0,69.0,-330,270,,21,,326.0
2009,2010-01-16,True,Arkansas,Alabama,71.0,59.0,-102,-108,,,,
2009,2010-01-16,True,Kansas,TexasTech,89.0,63.0,NL,NL,3,,1441.0,
2009,2010-01-16,True,NorthCarolina,GeorgiaTech,71.0,73.0,-280,240,12,20,844.0,342.0
2009,2010-01-16,True,Fordham,RhodeIsland,67.0,85.0,NL,NL,,,,
2009,2010-01-16,True,Temple,Massachusetts,76.0,64.0,-1500,1025,19,,388.0,
2009,2010-01-16,True,JamesMadison,GeorgeMason,71.0,82.0,-135,115,,,,
2009,2010-01-16,True,WesternMichigan,CentralMichigan,70.0,61.0,-210,175,,,,
2009,2010-01-16,True,Butler,YoungstownState,91.0,61.0,NL,NL,,,,
2009,2010-01-16,True,Valparaiso,ClevelandState,78.0,71.0,110,-130,,,,
2009,2010-01-16,True,ULMonroe,DenverU,64.0,53.0,165,-190,,,,
2009,2010-01-16,True,NoIllinois,EasternMichigan,77.0,69.0,-145,125,,,,
2009,2010-01-16,True,WashingtonU,California,84.0,69.0,-155,135,,,,
2009,2010-01-16,True,MississippiSt,Georgia,72.0,69.0,-1050,795,,,,
2009,2010-01-16,True,Bradley,MissouriSt,74.0,56.0,109,-120,,,,
2009,2010-01-16,True,MichiganState,Illinois,73.0,63.0,-750,550,7,,1191.0,
2009,2010-01-16,True,Wyoming,NewMexico,68.0,70.0,280,-340,,,,
2009,2010-01-16,True,Auburn,Kentucky,67.0,72.0,450,-600,,2,,1569.0
2009,2010-01-16,True,Cincinnati,NotreDame,60.0,58.0,-200,170,,,,
2009,2010-01-16,True,Colorado,KansasState,81.0,87.0,220,-260,,13,,746.0
2009,2010-01-16,True,Cornell,Columbia,74.0,53.0,NL,NL,,,,
2009,2010-01-16,True,Richmond,LaSalle,67.0,63.0,-450,350,,,,
2009,2010-01-16,True,Baylor,OklahomaState,83.0,70.0,-260,220,22,,301.0,
2009,2010-01-16,True,BostonCollege,Maryland,57.0,73.0,-128,116,,,,
2009,2010-01-16,True,Oregon,Arizona,60.0,74.0,-230,190,,,,
2009,2010-01-16,True,WashingtonState,Stanford,77.0,73.0,-250,210,,,,
2009,2010-01-16,True,Creighton,WichitaState,57.0,56.0,-111,101,,,,
2009,2010-01-16,True,Northwestern,Purdue,72.0,64.0,305,-370,,6,,1317.0
2009,2010-01-16,True,FloridaState,VirginiaTech,63.0,58.0,-260,220,25,,155.0,
2009,2010-01-16,True,GeorgiaState,VaCommonwealth,69.0,82.0,245,-290,,,,
2009,2010-01-16,True,BYU,ColoradoState,91.0,47.0,NL,NL,18,,456.0,
2009,2010-01-16,True,Texas,TexasA&M,72.0,67.0,-1400,975,1,,1616.0,
2009,2010-01-16,True,SouthCarolina,Vanderbilt,79.0,89.0,100,-110,,,,
2009,2010-01-16,True,OregonState,ArizonaState,57.0,66.0,200,-240,,,,
2009,2010-01-16,True,St.Bonaventure,St.Josephs,68.0,65.0,-400,320,,,,
2009,2010-01-16,True,Marshall,Tulane,89.0,79.0,-1350,925,,,,
2009,2010-01-16,True,EastCarolina,HoustonU,55.0,74.0,320,-400,,,,
2009,2010-01-16,True,William&Mary,Hofstra,73.0,66.0,-330,270,,,,
2009,2010-01-16,True,OldDominion,Drexel,71.0,48.0,-1100,816,,,,
2009,2010-01-16,True,LongBeachState,CalPolySLO,79.0,90.0,-875,688,,,,
2009,2010-01-16,True,SouthFlorida,Rutgers,73.0,64.0,-400,320,,,,
2009,2010-01-16,True,UCLA,USC,46.0,67.0,-112,102,,,,
2009,2010-01-16,True,Florida,LSU,72.0,58.0,-600,450,,,,
2009,2010-01-16,True,ArkansasLR,ULLafayette,76.0,69.0,-115,104,,,,
2009,2010-01-16,True,WesternKentucky,FloridaIntl,81.0,64.0,NL,NL,,,,
2009,2010-01-16,True,NorthTexas,ArkansasState,70.0,83.0,-300,250,,,,
2009,2010-01-16,True,OhioState,Wisconsin,60.0,51.0,-240,200,,13,,746.0
2009,2010-01-16,True,Virginia,MiamiFlorida,75.0,57.0,-150,130,,23,,189.0
2009,2010-01-16,True,SMU,UAB,62.0,63.0,175,-210,,,,
2009,2010-01-16,True,Rice,MemphisU,68.0,80.0,975,-1400,,,,
2009,2010-01-16,True,WiscMilwaukee,WrightState,67.0,61.0,135,-155,,,,
2009,2010-01-16,True,WiscGreenBay,DetroitU,74.0,72.0,-140,120,,,,
2009,2010-01-16,True,NorthernIowa,IndianaState,62.0,40.0,-1100,816,,,,
2009,2010-01-16,True,Evansville,SoIllinois,57.0,65.0,170,-200,,,,
2009,2010-01-16,True,Nebraska,IowaState,53.0,56.0,-160,140,,,,
2009,2010-01-16,True,SouthAlabama,Troy,69.0,67.0,-135,115,,,,
2009,2010-01-16,True,MiddleTennSt,FlaAtlantic,60.0,61.0,-300,250,,,,
2009,2010-01-16,True,Tulsa,CentralFlorida,90.0,70.0,-1000,760,,,,
2009,2010-01-16,True,UTEP,SoMississippi,56.0,49.0,-1050,795,,,,
2009,2010-01-16,True,CSFullerton,CSNorthridge,72.0,78.0,-270,230,,,,
2009,2010-01-16,True,SanDiego,Gonzaga,50.0,68.0,300,-360,,17,,559.0
2009,2010-01-16,True,NewMexicoState,FresnoState,86.0,77.0,-135,115,,,,
2009,2010-01-16,True,UtahState,BoiseState,81.0,59.0,-1200,865,,,,
2009,2010-01-16,True,CalSantaBarb,CalRiverside,63.0,56.0,-240,200,,,,
2009,2010-01-16,True,SaintMarysCA,PortlandU,77.0,72.0,-400,320,,,,
2009,2010-01-16,True,Pepperdine,SanFrancisco,83.0,68.0,102,-113,,,,
2009,2010-01-16,True,Nevada,IdahoU,76.0,68.0,-800,600,,,,
2009,2010-01-16,True,Pacific,CalIrvine,64.0,51.0,-750,550,,,,
2009,2010-01-16,True,SanDiegoState,TCU,67.0,62.0,-900,650,,,,
2009,2010-01-16,True,UNLV,UtahU,69.0,73.0,-750,550,,,,
2009,2010-01-16,True,LoyolaMarymount,SantaClara,81.0,70.0,-260,220,,,,
2009,2010-01-16,True,AustinPeay,TennesseeState,79.0,77.0,-650,475,,,,
2009,2010-01-16,True,Manhattan,Canisius,61.0,63.0,-165,145,,,,
2009,2010-01-16,True,TennesseeChat,CollCharleston,66.0,90.0,-111,101,,,,
2009,2010-01-16,True,Samford,TheCitadel,50.0,51.0,-160,140,,,,
2009,2010-01-16,True,AppalachianSt,NCGreensboro,72.0,64.0,-900,650,,,,
2009,2010-01-16,True,Iona,Niagara,64.0,47.0,-130,110,,,,
2009,2010-01-16,True,Fairfield,Siena,73.0,81.0,155,-175,,,,
2009,2010-01-16,True,Furman,GeorgiaSouthern,69.0,45.0,-210,175,,,,
2009,2010-01-16,True,MoreheadState,EasternIllinois,73.0,51.0,-900,650,,,,
2009,2010-01-16,True,EasternKentucky,SEMissouriSt,79.0,63.0,NL,NL,,,,
2009,2010-01-16,True,Wofford,Davidson,68.0,62.0,-220,180,,,,
2009,2010-01-16,True,WesternCarolina,Elon,83.0,81.0,NL,NL,,,,
2009,2010-01-16,True,TennMartin,JacksonvilleSt,63.0,73.0,110,-130,,,,
2009,2010-01-16,True,MurrayState,TennesseeTech,88.0,66.0,NL,NL,,,,
2009,2010-01-16,True,IdahoState,WeberState,93.0,95.0,155,-175,,,,
2009,2010-01-16,True,E.Washington,No.Colorado,71.0,74.0,250,-300,,,,
2009,2010-01-16,True,IUPUI,Centenary,74.0,58.0,NL,NL,,,,
2009,2010-01-16,True,Oakland,SouthernUtah,99.0,53.0,NL,NL,,,,
2009,2010-01-16,True,IPFW,UMKC,78.0,69.0,NL,NL,,,,
2009,2010-01-16,True,WesternIllinois,OralRoberts,62.0,74.0,NL,NL,,,,
2009,2010-01-16,True,JacksonState,PrairieViewA&M,53.0,52.0,NL,NL,,,,
2009,2010-01-16,True,SoCarolinaSt,MorganState,67.0,72.0,NL,NL,,,,
2009,2010-01-17,True,Villanova,Georgetown,82.0,77.0,-200,170,4,11,1426.0,934.0
2009,2010-01-17,True,BallState,Toledo,71.0,43.0,-375,305,,,,
2009,2010-01-17,True,St.Johns,Depaul,67.0,47.0,-1200,800,,,,
2009,2010-01-17,True,KentState,BowlingGreen,70.0,76.0,-650,500,,,,
2009,2010-01-17,True,Buffalo,Akron,78.0,65.0,100,-120,,,,
2009,2010-01-17,True,IndianaU,MinnesotaU,81.0,78.0,500,-700,,,,
2009,2010-01-17,True,Marquette,Providence,93.0,63.0,-550,425,,,,
2009,2010-01-17,True,CharlotteU,SaintLouis,63.0,61.0,-420,330,,,,
2009,2010-01-17,True,Michigan,Connecticut,68.0,63.0,105,-125,,15,,633.0
2009,2010-01-17,True,Drake,IllinoisState,69.0,59.0,190,-230,,,,
2009,2010-01-17,True,Duke,WakeForest,90.0,70.0,-1200,800,8,,1178.0,
2009,2010-01-17,True,Hawaii,SanJoseState,68.0,67.0,-190,160,,,,
2009,2010-01-17,True,St.Peter's,LoyolaMaryland,48.0,43.0,-260,220,,,,
2009,2010-01-17,True,PortlandState,NorthernArizona,86.0,93.0,-370,300,,,,
2009,2010-01-17,True,SacramentoState,MontanaState,53.0,58.0,200,-240,,,,
2009,2010-01-17,True,Vermont,BostonU,78.0,58.0,-380,310,,,,
2009,2010-01-18,True,NotreDame,Syracuse,71.0,84.0,140,-165,,5,,1353.0
2009,2010-01-18,True,St.Josephs,Towson,64.0,57.0,-425,325,,,,
2009,2010-01-18,True,MiddleTennSt,WesternKentucky,47.0,46.0,115,-135,,,,
2009,2010-01-18,True,KansasState,Texas,71.0,62.0,-115,-105,13,1,746.0,1616.0
2009,2010-01-18,True,Fairfield,Canisius,76.0,74.0,-370,290,,,,
2009,2010-01-18,True,Siena,Manhattan,83.0,68.0,-1825,1150,,,,
2009,2010-01-18,True,Iona,Rider,72.0,59.0,-440,340,,,,
2009,2010-01-18,True,Marist,Niagara,56.0,72.0,750,-1100,,,,
2009,2010-01-18,True,Virginia,NCWilmington,69.0,67.0,-2500,1300,,,,
2009,2010-01-18,True,MissValleySt,Southern,57.0,45.0,-300,240,,,,
2009,2010-01-18,True,NorfolkSt,Howard,77.0,82.0,-255,205,,,,
2009,2010-01-19,True,GeorgiaTech,Clemson,66.0,64.0,-125,105,19,17,380.0,568.0
2009,2010-01-19,True,OhioState,Northwestern,76.0,56.0,-900,650,21,,228.0,
2009,2010-01-19,True,Hofstra,GeorgeMason,72.0,90.0,-170,145,,,,
2009,2010-01-19,True,Alabama,Tennessee,56.0,63.0,125,-145,,,,
2009,2010-01-19,True,MissouriSt,IndianaState,99.0,92.0,-520,395,,,,
2009,2010-01-19,True,TexasA&M,Oklahoma,65.0,62.0,-365,285,,,,
2009,2010-01-19,True,Illinois,Purdue,78.0,84.0,160,-190,,13,,799.0
2009,2010-01-19,True,WichitaState,NorthernIowa,60.0,51.0,-135,115,,20,,252.0
2009,2010-01-19,True,MiamiFlorida,BostonCollege,75.0,79.0,-295,235,,,,
2009,2010-01-19,True,UtahU,SanDiegoState,68.0,70.0,-130,110,,,,
2009,2010-01-20,True,MichiganState,Iowa,70.0,63.0,-4000,2000,6,,1259.0,
2009,2010-01-20,True,Connecticut,St.Johns,75.0,59.0,-450,360,,,,
2009,2010-01-20,True,Pittsburgh,Georgetown,66.0,74.0,-120,100,9,12,1015.0,873.0
2009,2010-01-20,True,Richmond,CharlotteU,59.0,71.0,-320,260,,,,
2009,2010-01-20,True,Delaware,OldDominion,49.0,68.0,775,-1200,,,,
2009,2010-01-20,True,GeorgiaState,NCWilmington,79.0,74.0,-190,165,,,,
2009,2010-01-20,True,Drexel,JamesMadison,78.0,57.0,-400,325,,,,
2009,2010-01-20,True,Akron,MiamiOhio,69.0,49.0,-500,400,,,,
2009,2010-01-20,True,KentState,Buffalo,89.0,54.0,-235,195,,,,
2009,2010-01-20,True,BowlingGreen,Ohio,65.0,57.0,-118,-102,,,,
2009,2010-01-20,True,CentralMichigan,EasternMichigan,71.0,63.0,-220,180,,,,
2009,2010-01-20,True,BallState,WesternMichigan,75.0,68.0,130,-150,,,,
2009,2010-01-20,True,Toledo,NoIllinois,54.0,58.0,220,-260,,,,
2009,2010-01-20,True,UAB,SoMississippi,57.0,56.0,-900,600,,,,
2009,2010-01-20,True,Cincinnati,SouthFlorida,78.0,70.0,-500,400,,,,
2009,2010-01-20,True,Massachusetts,St.Bonaventure,69.0,70.0,-140,120,,,,
2009,2010-01-20,True,Towson,Northeastern,48.0,73.0,400,-500,,,,
2009,2010-01-20,True,NorthCarolina,WakeForest,69.0,82.0,-280,240,24,,161.0,
2009,2010-01-20,True,Dayton,GeoWashington,66.0,51.0,-650,475,,,,
2009,2010-01-20,True,RhodeIsland,Duquesne,75.0,67.0,-750,525,,,,
2009,2010-01-20,True,Temple,Xavier,77.0,72.0,-180,158,16,,581.0,
2009,2010-01-20,True,TexasTech,IowaState,78.0,71.0,-170,150,,,,
2009,2010-01-20,True,VaCommonwealth,William&Mary,81.0,59.0,-420,335,,,,
2009,2010-01-20,True,SaintLouis,Fordham,75.0,48.0,-1900,1200,,,,
2009,2010-01-20,True,Rutgers,Villanova,68.0,94.0,700,-1100,,4,,1442.0
2009,2010-01-20,True,IllinoisState,Creighton,71.0,62.0,-270,230,,,,
2009,2010-01-20,True,BYU,Wyoming,81.0,66.0,-5000,2500,13,,763.0,
2009,2010-01-20,True,SoIllinois,Bradley,55.0,57.0,-320,260,,,,
2009,2010-01-20,True,Evansville,Drake,65.0,72.0,-118,-102,,,,
2009,2010-01-20,True,HoustonU,CentralFlorida,71.0,78.0,-850,575,,,,
2009,2010-01-20,True,Pennsylvania,LaSalle,57.0,76.0,400,-500,,,,
2009,2010-01-20,True,MemphisU,UTEP,67.0,72.0,-400,325,,,,
2009,2010-01-20,True,Rice,SMU,65.0,73.0,-103,-117,,,,
2009,2010-01-20,True,LSU,Auburn,80.0,84.0,-155,135,,,,
2009,2010-01-20,True,Wisconsin,Michigan,54.0,48.0,-375,313,18,,542.0,
2009,2010-01-20,True,Depaul,Marquette,51.0,50.0,700,-1100,,,,
2009,2010-01-20,True,WestVirginia,Marshall,68.0,60.0,-1100,700,11,,922.0,
2009,2010-01-20,True,NCState,Duke,88.0,74.0,550,-800,,7,,1249.0
2009,2010-01-20,True,Kansas,Baylor,81.0,75.0,-1500,1000,3,25,1457.0,147.0
2009,2010-01-20,True,OklahomaState,Colorado,90.0,78.0,-550,425,,,,
2009,2010-01-20,True,Mississippi,SouthCarolina,66.0,57.0,-410,330,22,,211.0,
2009,2010-01-20,True,AirForce,NewMexico,50.0,73.0,575,-850,,,,
2009,2010-01-20,True,ColoradoState,UNLV,72.0,80.0,215,-255,,,,
2009,2010-01-20,True,BoiseState,Nevada,82.0,88.0,150,-170,,,,
2009,2010-01-20,True,Davidson,WesternCarolina,67.0,77.0,-200,170,,,,
2009,2010-01-20,True,GeorgiaSouthern,AppalachianSt,68.0,65.0,170,-200,,,,
2009,2010-01-20,True,OralRoberts,Tulsa,52.0,57.0,190,-230,,,,
2009,2010-01-21,True,SetonHall,Louisville,80.0,77.0,115,-135,,,,
2009,2010-01-21,True,PennState,IndianaU,61.0,67.0,-600,450,,,,
2009,2010-01-21,True,FlaAtlantic,ArkansasLR,77.0,74.0,-320,260,,,,
2009,2010-01-21,True,ULMonroe,MiddleTennSt,60.0,69.0,115,-135,,,,
2009,2010-01-21,True,FloridaIntl,ArkansasState,61.0,76.0,125,-145,,,,
2009,2010-01-21,True,NorthTexas,SouthAlabama,86.0,78.0,-265,225,,,,
2009,2010-01-21,True,Troy,WesternKentucky,77.0,69.0,-117,-103,,,,
2009,2010-01-21,True,ULLafayette,NewOrleansU,70.0,53.0,-900,600,,,,
2009,2010-01-21,True,IllinoisChicago,Valparaiso,58.0,64.0,-140,120,,,,
2009,2010-01-21,True,LoyolaChicago,Butler,47.0,48.0,550,-800,,,,
2009,2010-01-21,True,Gonzaga,Pepperdine,91.0,84.0,-6000,2750,15,,748.0,
2009,2010-01-21,True,Arkansas,Florida,66.0,71.0,-118,-102,,,,
2009,2010-01-21,True,Stanford,OregonState,59.0,35.0,-270,230,,,,
2009,2010-01-21,True,PortlandU,LoyolaMarymount,79.0,39.0,-850,575,,,,
2009,2010-01-21,True,SanJoseState,LouisianaTech,87.0,76.0,210,-250,,,,
2009,2010-01-21,True,FresnoState,UtahState,43.0,69.0,125,-145,,,,
2009,2010-01-21,True,Pacific,CSFullerton,80.0,73.0,-350,290,,,,
2009,2010-01-21,True,CalPolySLO,CalRiverside,67.0,65.0,-135,115,,,,
2009,2010-01-21,True,CalIrvine,LongBeachState,71.0,60.0,-125,105,,,,
2009,2010-01-21,True,California,Oregon,89.0,57.0,-650,475,,,,
2009,2010-01-21,True,USC,WashingtonState,60.0,67.0,-360,300,,,,
2009,2010-01-21,True,UCLA,WashingtonU,62.0,61.0,155,-175,,,,
2009,2010-01-21,True,SaintMarysCA,SanDiego,71.0,56.0,-1100,700,,,,
2009,2010-01-21,True,Hawaii,NewMexicoState,69.0,71.0,-118,-102,,,,
2009,2010-01-21,True,TheCitadel,Wofford,42.0,44.0,135,-155,,,,
2009,2010-01-21,True,CollCharleston,Furman,92.0,80.0,-550,425,,,,
2009,2010-01-21,True,NCGreensboro,TennesseeChat,62.0,49.0,-135,115,,,,
2009,2010-01-21,True,JacksonvilleSt,TennesseeState,85.0,67.0,-185,160,,,,
2009,2010-01-21,True,Siena,LoyolaMaryland,67.0,61.0,-2200,1315,,,,
2009,2010-01-21,True,Elon,Samford,49.0,50.0,115,-135,,,,
2009,2010-01-21,True,Marist,Fairfield,50.0,70.0,525,-750,,,,
2009,2010-01-21,True,TennesseeTech,AustinPeay,94.0,90.0,130,-150,,,,
2009,2010-01-21,True,EasternIllinois,MurrayState,51.0,60.0,550,-800,,,,
2009,2010-01-21,True,SEMissouriSt,TennMartin,77.0,63.0,-140,120,,,,
2009,2010-01-21,True,UMKC,WesternIllinois,61.0,57.0,NL,NL,,,,
2009,2010-01-21,True,NDakotaSt,Oakland,79.0,85.0,NL,NL,,,,
2009,2010-01-21,True,SouthDakotaSt,IPFW,65.0,64.0,NL,NL,,,,
2009,2010-01-21,True,SouthernUtah,IUPUI,60.0,75.0,NL,NL,,,,
2009,2010-01-22,True,YoungstownState,WiscMilwaukee,59.0,69.0,105,-125,,,,
2009,2010-01-22,True,Brown,Yale,63.0,71.0,-145,125,,,,
2009,2010-01-22,True,ClevelandState,WiscGreenBay,64.0,50.0,-265,225,,,,
2009,2010-01-22,True,Canisius,Rider,74.0,58.0,-165,145,,,,
2009,2010-01-22,True,Niagara,St.Peter's,65.0,74.0,-630,465,,,,
2009,2010-01-22,True,CollCharleston,Wofford,70.0,68.0,-102,-118,,,,
2009,2010-01-22,True,Manhattan,Iona,53.0,56.0,115,-135,,,,
2009,2010-01-22,True,WeberState,PortlandState,86.0,83.0,-600,450,,,,
2009,2010-01-22,True,IdahoState,E.Washington,80.0,74.0,-310,255,,,,
2009,2010-01-22,True,No.Colorado,SacramentoState,79.0,65.0,-2300,1350,,,,
2009,2010-01-23,True,MinnesotaU,MichiganState,64.0,65.0,-125,105,,6,,1259.0
2009,2010-01-23,True,St.Johns,Villanova,71.0,81.0,245,-290,,4,,1442.0
2009,2010-01-23,True,Georgetown,Rutgers,88.0,63.0,-3100,1550,12,,873.0,
2009,2010-01-23,True,Drexel,Hofstra,75.0,62.0,-270,230,,,,
2009,2010-01-23,True,KentState,Akron,87.0,70.0,-140,120,,,,
2009,2010-01-23,True,Alabama,MississippiSt,62.0,57.0,-125,105,,,,
2009,2010-01-23,True,WesternKentucky,MiddleTennSt,74.0,84.0,-300,250,,,,
2009,2010-01-23,True,Fordham,Temple,45.0,62.0,1750,-3500,,16,,581.0
2009,2010-01-23,True,TexasA&M,Colorado,67.0,63.0,-700,500,,,,
2009,2010-01-23,True,VirginiaTech,BostonCollege,63.0,62.0,-300,250,,,,
2009,2010-01-23,True,Vanderbilt,Auburn,82.0,74.0,-1000,650,,,,
2009,2010-01-23,True,LSU,Mississippi,63.0,73.0,180,-220,,22,,211.0
2009,2010-01-23,True,California,OregonState,65.0,61.0,-1800,1150,,,,
2009,2010-01-23,True,IowaState,Kansas,61.0,84.0,525,-750,,3,,1457.0
2009,2010-01-23,True,NotreDame,Depaul,87.0,77.0,-1800,1150,,,,
2009,2010-01-23,True,LaSalle,CharlotteU,82.0,84.0,-145,125,,,,
2009,2010-01-23,True,Syracuse,Marquette,76.0,71.0,-425,340,5,,1376.0,
2009,2010-01-23,True,Northeastern,VaCommonwealth,74.0,62.0,-170,150,,,,
2009,2010-01-23,True,WestVirginia,OhioState,71.0,65.0,-250,210,11,21,922.0,228.0
2009,2010-01-23,True,Ohio,Buffalo,99.0,77.0,-170,150,,,,
2009,2010-01-23,True,WesternMichigan,Toledo,73.0,41.0,-1800,1150,,,,
2009,2010-01-23,True,EasternMichigan,BallState,57.0,53.0,-310,255,,,,
2009,2010-01-23,True,Drake,WichitaState,78.0,64.0,180,-220,,,,
2009,2010-01-23,True,DetroitU,WrightState,59.0,61.0,115,-135,,,,
2009,2010-01-23,True,IllinoisChicago,Butler,55.0,84.0,1050,-1600,,,,
2009,2010-01-23,True,Delaware,GeorgiaState,76.0,74.0,-117,-103,,,,
2009,2010-01-23,True,GeoWashington,Richmond,57.0,62.0,-120,100,,,,
2009,2010-01-23,True,SoIllinois,IllinoisState,81.0,80.0,-145,125,,,,
2009,2010-01-23,True,Bradley,Evansville,74.0,64.0,-750,525,,,,
2009,2010-01-23,True,MiamiOhio,BowlingGreen,64.0,52.0,-280,240,,,,
2009,2010-01-23,True,Tulsa,Rice,62.0,58.0,-3150,1575,,,,
2009,2010-01-23,True,NewMexico,ColoradoState,82.0,64.0,-1500,1000,,,,
2009,2010-01-23,True,Kentucky,Arkansas,101.0,70.0,-1800,1150,2,,1568.0,
2009,2010-01-23,True,UCLA,WashingtonState,74.0,62.0,-140,120,,,,
2009,2010-01-23,True,LoyolaChicago,Valparaiso,67.0,86.0,-190,165,,,,
2009,2010-01-23,True,Purdue,Michigan,69.0,59.0,-1150,738,13,,799.0,
2009,2010-01-23,True,Towson,GeorgeMason,71.0,80.0,190,-230,,,,
2009,2010-01-23,True,Baylor,Massachusetts,71.0,45.0,-2150,1300,25,,147.0,
2009,2010-01-23,True,WakeForest,Virginia,69.0,57.0,-240,200,,,,
2009,2010-01-23,True,Connecticut,Texas,88.0,74.0,105,-125,,1,,1617.0
2009,2010-01-23,True,KansasState,OklahomaState,69.0,73.0,-550,425,10,,989.0,
2009,2010-01-23,True,SoMississippi,EastCarolina,68.0,53.0,-850,575,,,,
2009,2010-01-23,True,Georgia,Tennessee,78.0,63.0,245,-290,,,,
2009,2010-01-23,True,CentralFlorida,UTEP,59.0,96.0,170,-200,,,,
2009,2010-01-23,True,Florida,SouthCarolina,58.0,56.0,-270,230,,,,
2009,2010-01-23,True,DenverU,SouthAlabama,71.0,48.0,-450,360,,,,
2009,2010-01-23,True,Missouri,Nebraska,70.0,53.0,-1100,700,,,,
2009,2010-01-23,True,TCU,UNLV,70.0,79.0,225,-265,,,,
2009,2010-01-23,True,UtahU,AirForce,71.0,54.0,-1450,950,,,,
2009,2010-01-23,True,St.Josephs,Dayton,60.0,59.0,305,-365,,,,
2009,2010-01-23,True,Xavier,RhodeIsland,72.0,61.0,-210,175,,,,
2009,2010-01-23,True,Maryland,NCState,88.0,64.0,-450,360,,,,
2009,2010-01-23,True,CentralMichigan,NoIllinois,81.0,75.0,-245,205,,,,
2009,2010-01-23,True,Marshall,UAB,59.0,61.0,-165,145,,,,
2009,2010-01-23,True,Columbia,Cornell,51.0,77.0,650,-1000,,,,
2009,2010-01-23,True,Dartmouth,Harvard,58.0,62.0,1000,-1500,,,,
2009,2010-01-23,True,William&Mary,OldDominion,55.0,58.0,210,-250,,,,
2009,2010-01-23,True,Duquesne,St.Bonaventure,70.0,69.0,-220,180,,,,
2009,2010-01-23,True,FlaAtlantic,ArkansasState,78.0,63.0,-200,170,,,,
2009,2010-01-23,True,NewOrleansU,ULMonroe,47.0,48.0,-120,100,,,,
2009,2010-01-23,True,FloridaIntl,ArkansasLR,96.0,81.0,-117,-103,,,,
2009,2010-01-23,True,SanFrancisco,SantaClara,65.0,66.0,-280,240,,,,
2009,2010-01-23,True,Gonzaga,LoyolaMarymount,85.0,69.0,-3750,1875,15,,748.0,
2009,2010-01-23,True,Stanford,Oregon,84.0,69.0,-220,180,,,,
2009,2010-01-23,True,TexasTech,Oklahoma,75.0,65.0,-190,165,,,,
2009,2010-01-23,True,NCWilmington,JamesMadison,67.0,64.0,-235,195,,,,
2009,2010-01-23,True,IdahoU,UtahState,48.0,60.0,245,-290,,,,
2009,2010-01-23,True,Northwestern,Illinois,73.0,68.0,-117,-103,,,,
2009,2010-01-23,True,MemphisU,HoustonU,92.0,77.0,-475,380,,,,
2009,2010-01-23,True,Providence,SouthFlorida,105.0,109.0,-280,240,,,,
2009,2010-01-23,True,ULLafayette,Troy,69.0,54.0,-130,110,,,,
2009,2010-01-23,True,Clemson,Duke,47.0,60.0,115,-135,17,7,568.0,1249.0
2009,2010-01-23,True,ArizonaState,Arizona,58.0,77.0,-700,500,,,,
2009,2010-01-23,True,PortlandU,Pepperdine,80.0,64.0,-1700,1100,,,,
2009,2010-01-23,True,FresnoState,Nevada,87.0,77.0,150,-170,,,,
2009,2010-01-23,True,Pacific,UCDavis,77.0,61.0,-900,600,,,,
2009,2010-01-23,True,SanDiegoState,BYU,69.0,71.0,105,-125,,13,,763.0
2009,2010-01-23,True,CalPolySLO,CSNorthridge,73.0,72.0,-125,105,,,,
2009,2010-01-23,True,CalSantaBarb,CSFullerton,85.0,80.0,-165,145,,,,
2009,2010-01-23,True,SanJoseState,NewMexicoState,93.0,84.0,-140,120,,,,
2009,2010-01-23,True,USC,WashingtonU,87.0,61.0,-125,105,,,,
2009,2010-01-23,True,CalIrvine,CalRiverside,56.0,65.0,-200,170,,,,
2009,2010-01-23,True,Hawaii,LouisianaTech,60.0,65.0,235,-275,,,,
