Season,Date,Team1,Team1 Location,Team2,Team2 Location,Open1,Open2,Close1,Close2,MoneyLine1,MoneyLine2,Team1 Score,Team2 Score,Result of Home Team
2008,2008-02-02,Akron,H,EasternMichigan,V,14,129.5,14,129.5,-1500,950,80,61,1
2008,2008-02-02,VaCommonwealth,H,TowsonState,V,16,127.5,15,127.5,-1600,1000,65,42,1
2008,2008-02-02,Evansville,H,Bradley,V,135.5,3,139.5,5,190,-230,59,72,0
2008,2008-02-02,UAB,H,Marshall,V,11,127,11,131.5,-600,475,74,55,1
2008,2008-02-02,IllinoisChicago,H,YoungstownState,V,9.5,133,10,136.5,-525,425,86,72,1
2008,2008-02-02,MissouriSt,H,IllinoisState,V,2.5,124.5,1.5,129.5,-125,105,63,64,0
2008,2008-02-02,PennState,H,MichiganState,V,131,11.5,133.5,9,370,-450,85,76,1
2008,2008-02-02,WesternKentucky,H,DenverU,V,18.5,117.5,19,117.5,-4000,2000,78,64,1
2008,2008-02-02,Clemson,H,BostonCollege,V,10,152,10.5,147,-600,475,78,56,1
2008,2008-02-02,Creighton,H,WichitaState,V,12.5,123.5,11.5,124,-700,550,65,63,1
2008,2008-02-02,NorthTexas,H,FloridaIntl,V,9.5,142,11,140,-700,550,60,57,1
2008,2008-02-02,NorthernIowa,H,SoIllinois,V,1,112,2,112,-135,115,68,63,1
2008,2008-02-02,Tulsa,H,SMU,V,14.5,130.5,14.5,129,-1500,950,72,60,1
2008,2008-02-02,BoiseState,H,IdahoU,V,16,152.5,15.5,150,-1600,1000,78,64,1
2008,2008-02-02,UtahState,H,Nevada,V,2,145.5,4,144.5,-190,160,77,63,1
2008,2008-02-02,ColoradoState,H,UtahU,V,130,8,132,8,315,-375,52,67,0
2008,2008-02-02,UCLA,H,Arizona,V,8.5,141,9,138,-475,395,82,60,1
2008,2008-02-02,UNLV,H,NewMexico,V,7,131,6,133.5,-265,225,79,60,1
2008,2008-02-02,UCDavis,H,Pacific,V,132,8,133,8.5,330,-400,67,72,0
2008,2008-02-02,SanJoseState,H,NewMexicoState,V,141.5,5.5,141.5,5,185,-215,81,83,0
2008,2008-02-02,Pepperdine,H,SanFrancisco,V,4,148,4,149.5,-190,160,82,85,0
2008,2008-02-02,CSNorthridge,H,CSFullerton,V,3.5,158.5,3.5,163.5,-170,150,72,80,0
2008,2008-02-02,LoyolaMarymount,H,SanDiego,V,130.5,10.5,131.5,9,370,-450,48,72,0
2008,2008-02-02,SaintMarysCA,H,PortlandU,V,19,137,19.5,136.5,-4000,2000,86,49,1
2008,2008-02-02,LongBeachState,H,CalIrvine,V,135.5,4,133,6,205,-245,48,70,0
2008,2008-02-02,USC,H,ArizonaState,V,9,125.5,6.5,127,-300,250,67,53,1
2008,2008-02-02,Hawaii,H,LouisianaTech,V,14.5,132.5,15,134.5,-1600,1000,71,57,1
2008,2008-02-02,TennesseeTech,H,EasternKentucky,V,5.5,133.5,5,133,-230,190,77,87,0
2008,2008-02-02,Siena,H,Rider,V,4.5,150.5,4.5,149,-200,170,75,89,0
2008,2008-02-02,Wofford,H,Furman,V,11,132,10.5,132,-600,475,75,42,1
2008,2008-02-02,NCGreensboro,H,Elon,V,11,128,12,128.5,-800,600,89,60,1
2008,2008-02-02,TennesseeChat,H,Davidson,V,156,5,155.5,5,195,-235,71,78,0
2008,2008-02-02,WesternCarolina,H,AppalachianSt,V,141.5,6,141.5,6.5,235,-275,64,69,0
2008,2008-02-02,Samford,H,EasternIllinois,V,6,109,7.5,109.5,-325,275,65,52,1
2008,2008-02-02,AustinPeay,H,TennesseeState,V,6.5,154,7.5,150.5,-325,275,79,78,1
2008,2008-02-02,MurrayState,H,JacksonvilleSt,V,16.5,147,17.5,144,-2500,1450,95,85,1
2008,2008-02-02,SEMissouriSt,H,TennMartin,V,4,164,3.5,164,-165,145,71,90,0
2008,2008-02-02,IdahoState,H,WeberState,V,121,1,121.5,1,100,-120,63,59,1
2008,2008-02-02,SacramentoState,H,NorthernColorado,V,139,4.5,140.5,3.5,150,-170,74,70,1
2008,2008-02-02,PortlandState,H,MontanaState,V,5,141,6.5,141.5,-275,235,96,85,1
2008,2008-02-03,IndianaU,H,Northwestern,V,19,130.5,19.5,131,-4000,2000,75,63,1
2008,2008-02-03,NCState,H,WakeForest,V,4.5,133,4,133.5,-175,155,67,65,1
2008,2008-02-03,Temple,H,GeoWashington,V,11,129.5,11.5,131,-800,600,93,80,1
2008,2008-02-03,MinnesotaU,H,Wisconsin,V,128,1.5,128.5,1.5,105,-125,47,63,0
2008,2008-02-03,FloridaState,H,NorthCarolina,V,160,10.5,159.5,9.5,450,-550,73,84,0
2008,2008-02-03,Niagara,H,Fairfield,V,11,139,11,139,-800,600,72,76,0
2008,2008-02-03,Canisius,H,LoyolaMaryland,V,133,10.5,135.5,8,315,-375,62,74,0
2008,2008-02-03,St.Peter's,H,Manhattan,V,1.5,137,pk,137,-110,-110,78,68,1
2008,2008-02-03,E.Washington,H,Montana,V,130,4,129,3,135,-155,57,59,0
2008,2008-02-04,Marquette,H,Louisville,V,3,134,2.5,136,-145,125,57,71,0
2008,2008-02-04,St.Josephs,H,Villanova,V,4.5,146,3.5,144.5,-165,145,77,55,1
2008,2008-02-04,ArkansasState,H,MiddleTennSt,V,3,136.5,3,135,-155,135,86,89,0
2008,2008-02-04,Kansas,H,Missouri,V,19,152,19,151.5,-2500,1500,90,71,1
2008,2008-02-04,LoyolaMarymount,H,SanFrancisco,V,135,6,136.5,6.5,235,-275,72,67,1
2008,2008-02-04,FresnoState,H,LouisianaTech,V,16,129,16.5,129,-2000,1200,70,58,1
2008,2008-02-04,Pepperdine,H,SanDiego,V,147,3.5,147.5,3.5,145,-165,58,61,0
2008,2008-02-04,SaintMarysCA,H,Gonzaga,V,2.5,141,3.5,143,-165,145,89,85,1
2008,2008-02-04,SantaClara,H,PortlandU,V,11.5,124,11.5,124.5,-800,600,52,50,1
2008,2008-02-04,WesternCarolina,H,TennesseeChat,V,149,5.5,148,4.5,170,-200,70,64,1
2008,2008-02-04,Siena,H,Marist,V,5,142.5,6.5,140,-270,230,76,72,1
2008,2008-02-04,CollCharleston,H,TheCitadel,V,16.5,141,15.5,138,-1600,1000,63,48,1
2008,2008-02-04,GeorgiaSouthern,H,NCGreensboro,V,3,144,2,144,-130,110,80,78,1
2008,2008-02-05,NCState,H,VirginiaTech,V,2,128,2,127.5,-130,110,73,63,1
2008,2008-02-05,OhioState,H,Michigan,V,14,128,13.5,132,-1300,850,65,55,1
2008,2008-02-05,Georgetown,H,SouthFlorida,V,20,131,18,129,-3000,1500,63,53,1
2008,2008-02-05,Providence,H,Depaul,V,7.5,149.5,7,148,-300,250,79,65,1
2008,2008-02-05,NoIllinois,H,Buffalo,V,1,140,1,145,-120,100,81,89,0
2008,2008-02-05,SoIllinois,H,IndianaState,V,11,115,10.5,119,-650,525,80,69,1
2008,2008-02-05,IllinoisState,H,Drake,V,2.5,133,4,131,-190,160,70,73,0
2008,2008-02-05,SoMississippi,H,UAB,V,pk,133.5,pk,134,-110,-110,93,85,1
2008,2008-02-05,IowaState,H,TexasA&M,V,128,8,127,6,230,-270,51,69,0
2008,2008-02-05,Purdue,H,PennState,V,11,131.5,11,133.5,-725,575,67,53,1
2008,2008-02-05,Valparaiso,H,Butler,V,127,3.5,127,3,140,-160,68,71,0
2008,2008-02-05,Tennessee,H,Florida,V,9,156,9,156.5,-560,460,104,82,1
2008,2008-02-05,Creighton,H,NorthernIowa,V,7,121.5,6,124,-260,220,74,50,1
2008,2008-02-05,NewMexico,H,ColoradoState,V,17,137,17,138,-2200,1300,91,51,1
2008,2008-02-05,Niagara,H,LoyolaMaryland,V,4.5,146,5.5,147.5,-240,200,83,79,1
2008,2008-02-06,Duquesne,H,St.Josephs,V,pk,152.5,2,153.5,-130,110,102,88,1
2008,2008-02-06,WesternMichigan,H,Akron,V,1,134.5,2,135.5,-133,121,86,66,1
2008,2008-02-06,EasternMichigan,H,Ohio,V,128,3.5,128.5,4,160,-180,63,56,1
2008,2008-02-06,Syracuse,H,Connecticut,V,3.5,152,2,149,-145,125,61,63,0
2008,2008-02-06,WakeForest,H,GeorgiaTech,V,2.5,149,2.5,149,-135,115,83,89,0
2008,2008-02-06,JamesMadison,H,TowsonState,V,3.5,140.5,6,139,-260,220,73,68,1
2008,2008-02-06,KentState,H,BallState,V,16,118,14.5,122,-1300,940,64,61,1
2008,2008-02-06,Dayton,H,NCCharlotte,V,5.5,134.5,5.5,134,-240,200,69,64,1
2008,2008-02-06,Northwestern,H,MinnesotaU,V,131,5.5,131,5,190,-230,72,92,0
2008,2008-02-06,CentralFlorida,H,Marshall,V,8,136,8,135,-360,300,77,63,1
2008,2008-02-06,Oklahoma,H,Texas,V,2.5,139.5,2,138.5,-135,115,54,64,0
2008,2008-02-06,Northeastern,H,OldDominion,V,1,126.5,1.5,128,-116,106,67,60,1
2008,2008-02-06,Richmond,H,Temple,V,129,3,128.5,2.5,130,-150,64,58,1
2008,2008-02-06,BowlingGreen,H,CentralMichigan,V,2.5,129,2.5,131,-140,120,77,81,0
2008,2008-02-06,BostonCollege,H,Maryland,V,pk,146.5,145,1.5,104,-114,65,70,0
2008,2008-02-06,William&Mary,H,Hofstra,V,5.5,127.5,5.5,127.5,-230,190,74,62,1
2008,2008-02-06,MiamiOhio,H,Toledo,V,13,116,12,116,-800,620,76,47,1
2008,2008-02-06,MiamiFlorida,H,FloridaState,V,5,145,5.5,143,-240,200,55,62,0
2008,2008-02-06,FloridaIntl,H,ULLafayette,V,pk,129.5,1,127.5,-112,102,62,72,0
2008,2008-02-06,GeoWashington,H,LaSalle,V,3.5,144.5,3.5,141.5,-165,145,58,80,0
2008,2008-02-06,GeorgiaState,H,VaCommonwealth,V,122,8.5,123.5,8.5,330,-420,60,65,0
2008,2008-02-06,Rutgers,H,St.Johns,V,3,123.5,2,126,-135,115,45,52,0
2008,2008-02-06,SetonHall,H,NotreDame,V,pk,159.5,160,pk,-102,-108,69,95,0
2008,2008-02-06,Georgia,H,Vanderbilt,V,3.5,145,2.5,143.5,-150,130,59,67,0
2008,2008-02-06,EastCarolina,H,Rice,V,9.5,129.5,9,129,-500,400,64,45,1
2008,2008-02-06,HoustonU,H,Tulsa,V,9.5,141.5,7.5,141.5,-340,280,92,81,1
2008,2008-02-06,Auburn,H,Kentucky,V,141,3,138.5,2,110,-130,63,66,0
2008,2008-02-06,OklahomaState,H,Colorado,V,10,128,9,128,-450,350,64,63,1
2008,2008-02-06,Evansville,H,WichitaState,V,122,2,122,2,110,-130,64,56,1
2008,2008-02-06,MississippiSt,H,Alabama,V,9.5,142.5,8,142.5,-400,320,73,66,1
2008,2008-02-06,KansasState,H,Nebraska,V,10.5,134.5,10,134,-700,500,74,59,1
2008,2008-02-06,Bradley,H,MissouriSt,V,6.5,137,5,138.5,-230,190,83,71,1
2008,2008-02-06,UtahU,H,UNLV,V,2.5,128,2.5,127.5,-145,125,81,73,1
2008,2008-02-06,ULMonroe,H,FlaAtlantic,V,4.5,149,4,149,-190,165,72,77,0
2008,2008-02-06,NorthCarolina,H,Duke,V,4,162,4.5,164,-180,160,78,89,0
2008,2008-02-06,Iowa,H,Wisconsin,V,112,7.5,111.5,6.5,260,-320,54,60,0
2008,2008-02-06,BYU,H,TCU,V,15,138.5,15,138.5,-1500,1040,83,72,1
2008,2008-02-06,Baylor,H,TexasTech,V,8,143,7.5,144,-380,310,80,74,1
2008,2008-02-06,UTEP,H,Tulane,V,6,142.5,7,143,-300,250,66,64,1
2008,2008-02-06,Delaware,H,NCWilmington,V,1.5,133,3,134.5,-155,135,68,67,1
2008,2008-02-06,MemphisU,H,SMU,V,31.5,136.5,30.5,136.5,-30000,15000,77,48,1
2008,2008-02-06,NewMexicoState,H,IdahoU,V,15.5,144.5,16,142.5,-1600,1140,88,49,1
2008,2008-02-06,SanDiegoState,H,AirForce,V,9.5,115.5,10,116,-550,425,49,38,1
2008,2008-02-06,Davidson,H,Elon,V,21.5,136,21,136.5,-3000,1900,74,64,1
2008,2008-02-07,Drexel,H,GeorgeMason,V,123.5,11,124,10,475,-600,65,75,0
2008,2008-02-07,Pittsburgh,H,WestVirginia,V,3,130.5,3,131.5,-165,145,55,54,1
2008,2008-02-07,Virginia,H,Clemson,V,150.5,2,150.5,2.5,130,-150,51,82,0
2008,2008-02-07,ClevelandState,H,WrightState,V,3.5,122.5,3.5,123,-170,150,49,55,0
2008,2008-02-07,YoungstownState,H,DetroitU,V,5,128.5,4.5,129.5,-200,170,55,48,1
2008,2008-02-07,Massachusetts,H,RhodeIsland,V,3,170.5,2.5,169.5,-145,125,78,76,1
2008,2008-02-07,NorthTexas,H,WesternKentucky,V,144.5,4.5,143,3.5,145,-165,84,94,0
2008,2008-02-07,MiddleTennSt,H,ArkansasLR,V,4,125.5,3,125.5,-150,130,63,46,1
2008,2008-02-07,WiscGreenBay,H,Valparaiso,V,2.5,137,2,137.5,-130,110,76,71,1
2008,2008-02-07,LouisianaTech,H,BoiseState,V,146.5,12,144.5,12,625,-825,61,73,0
2008,2008-02-07,SouthAlabama,H,ArkansasState,V,15.5,141.5,16,141,-2000,1200,81,58,1
2008,2008-02-07,SaintLouis,H,Xavier,V,119,8,119.5,8,310,-370,68,70,0
2008,2008-02-07,Illinois,H,IndianaU,V,127,1.5,128.5,1.5,105,-125,79,83,0
2008,2008-02-07,DenverU,H,Troy,V,4,131.5,4.5,131,-200,170,80,66,1
2008,2008-02-07,CalSantaBarb,H,CSFullerton,V,3,150,3,151,-155,135,83,80,1
2008,2008-02-07,FresnoState,H,UtahState,V,1.5,139,1.5,138,-125,105,72,77,0
2008,2008-02-07,WashingtonU,H,USC,V,pk,136.5,pk,138,-110,-110,59,73,0
2008,2008-02-07,UCDavis,H,LongBeachState,V,4.5,131,4.5,131,-200,170,52,63,0
2008,2008-02-07,CalPolySLO,H,CalIrvine,V,129.5,1.5,128,2,110,-130,57,56,1
2008,2008-02-07,Nevada,H,SanJoseState,V,13.5,140,13.5,139,-1200,800,84,46,1
2008,2008-02-07,Stanford,H,Oregon,V,9.5,140,9.5,138,-525,425,72,43,1
2008,2008-02-07,Pacific,H,CSNorthridge,V,4.5,147.5,4.5,148,-200,170,78,73,1
2008,2008-02-07,WashingtonState,H,UCLA,V,123,1.5,123,2.5,120,-140,59,67,0
2008,2008-02-07,California,H,OregonState,V,16,138.5,14.5,141.5,-1400,900,81,76,1
2008,2008-02-07,NCGreensboro,H,Wofford,V,8.5,137,10,140.5,-525,425,56,59,0
2008,2008-02-07,AppalachianSt,H,CollCharleston,V,8,144,8,142,-400,330,63,68,0
2008,2008-02-07,TennesseeChat,H,Furman,V,17,143,14.5,142.5,-1500,950,66,63,1
2008,2008-02-07,LoyolaMaryland,H,St.Peter's,V,12.5,138,12.5,138.5,-1000,700,81,69,1
2008,2008-02-07,MoreheadState,H,SEMissouriSt,V,6.5,151,6.5,149.5,-300,250,75,63,1
2008,2008-02-07,GeorgiaSouthern,H,WesternCarolina,V,12,144,12,142.5,-900,650,72,63,1
2008,2008-02-07,EasternIllinois,H,AustinPeay,V,137.5,5,136,6.5,230,-270,52,72,0
2008,2008-02-07,NorthernArizona,H,PortlandState,V,5,143.5,6,146,-260,220,68,71,0
2008,2008-02-07,TennesseeTech,H,JacksonvilleSt,V,13.5,155,13.5,152.5,-1200,800,87,85,1
2008,2008-02-07,TennMartin,H,TennesseeState,V,2,154,2,154.5,-130,110,91,80,1
2008,2008-02-07,IdahoState,H,NorthernColorado,V,4,128,4,129,-190,160,66,76,0
2008,2008-02-07,EasternKentucky,H,MurrayState,V,1.5,133.5,1,131.5,-120,100,60,47,1
2008,2008-02-07,SacramentoState,H,E.Washington,V,133.5,2,136.5,1,100,-120,57,59,0
2008,2008-02-08,Cornell,H,Princeton,V,13,122,12,123.5,-900,650,72,61,1
2008,2008-02-08,Columbia,H,Pennsylvania,V,8,132.5,7,133,-315,265,74,58,1
2008,2008-02-08,Brown,H,Dartmouth,V,11.5,131.5,11,131,-725,575,77,51,1
2008,2008-02-08,Yale,H,Harvard,V,6.5,142,6.5,142,-300,250,83,70,1
2008,2008-02-08,SaintMarysCA,H,SanFrancisco,V,19,140,20,138.5,-4000,2000,76,51,1
2008,2008-02-08,Manhattan,H,Fairfield,V,3,135,3,132,-155,135,61,66,0
2008,2008-02-08,Marist,H,Siena,V,2.5,143.5,2.5,143.5,-140,120,88,97,0
2008,2008-02-08,Rider,H,Niagara,V,7.5,156,7,154.5,-310,260,80,76,1
2008,2008-02-08,Iona,H,Canisius,V,14.5,125,13,125,-1100,750,66,59,1
2008,2008-02-09,St.Johns,H,Providence,V,135,2,133,3,130,-150,64,62,1
2008,2008-02-09,NotreDame,H,Marquette,V,5,148.5,4.5,148.5,-230,190,86,83,1
2008,2008-02-09,Northeastern,H,William&Mary,V,6,122,6.5,125,-275,235,51,42,1
2008,2008-02-09,Duke,H,BostonCollege,V,19.5,153.5,18.5,149.5,-3000,1500,90,80,1
2008,2008-02-09,Kentucky,H,Alabama,V,6.5,144,6.5,141,-270,230,62,52,1
2008,2008-02-09,Missouri,H,TexasA&M,V,145.5,1,pk,143,-110,-110,69,77,0
2008,2008-02-09,Delaware,H,VaCommonwealth,V,119,8,122,6,225,-265,73,83,0
2008,2008-02-09,MinnesotaU,H,Iowa,V,9,120,9,121.5,-500,400,63,50,1
2008,2008-02-09,KentState,H,NoIllinois,V,19,133.5,18.5,136,-3000,1500,82,67,1
2008,2008-02-09,Depaul,H,SouthFlorida,V,7.5,143.5,6.5,142.5,-300,250,69,61,1
2008,2008-02-09,VirginiaTech,H,MiamiFlorida,V,4,135.5,4,135,-200,170,71,74,0
2008,2008-02-09,LaSalle,H,Duquesne,V,163,3,162,3,135,-155,84,101,0
2008,2008-02-09,Marshall,H,EastCarolina,V,10,130.5,9,132.5,-450,370,83,49,1
2008,2008-02-09,Ohio,H,WesternMichigan,V,4.5,130,6,131,-255,215,57,54,1
2008,2008-02-09,TCU,H,SanDiegoState,V,131,2,132.5,1,-105,-115,68,62,1
2008,2008-02-09,Tulane,H,HoustonU,V,pk,142.5,144.5,1,100,-120,56,66,0
2008,2008-02-09,LSU,H,Tennessee,V,150,12.5,150,11,625,-825,45,47,0
2008,2008-02-09,Florida,H,Georgia,V,12,140,11.5,137,-900,650,77,67,1
2008,2008-02-09,IowaState,H,Texas,V,131.5,7.5,133.5,5,190,-230,65,71,0
2008,2008-02-09,WakeForest,H,Virginia,V,4,146.5,4,146.5,-215,185,80,64,1
2008,2008-02-09,WashingtonState,H,USC,V,5,119.5,5.5,121,-250,210,74,50,1
2008,2008-02-09,Michigan,H,PennState,V,4.5,130.5,4.5,134,-205,175,68,63,1
2008,2008-02-09,Colorado,H,Oklahoma,V,125.5,4,124.5,4,155,-175,72,58,1
2008,2008-02-09,MemphisU,H,CentralFlorida,V,21,142,20.5,141.5,-4000,2000,85,64,1
2008,2008-02-09,Connecticut,H,GeorgiaTech,V,8.5,151,8,151.5,-400,330,80,68,1
2008,2008-02-09,OldDominion,H,GeorgeMason,V,128,2,129.5,2,115,-135,72,64,1
2008,2008-02-09,Nebraska,H,TexasTech,V,4,126.5,5,126,-240,200,73,62,1
2008,2008-02-09,Hofstra,H,GeorgiaState,V,6,124.5,6.5,126.5,-275,235,57,45,1
2008,2008-02-09,MiamiOhio,H,CentralMichigan,V,12,123.5,10.5,126,-700,550,68,64,1
2008,2008-02-09,Drexel,H,TowsonState,V,4.5,122.5,5,126,-230,190,65,51,1
2008,2008-02-09,SouthCarolina,H,Vanderbilt,V,2.5,154,2,148,-135,115,65,66,0
2008,2008-02-09,Arkansas,H,Mississippi,V,7.5,151.5,5,148.5,-230,190,75,69,1
2008,2008-02-09,ClevelandState,H,DetroitU,V,9,122.5,9.5,124,-475,395,60,56,1
2008,2008-02-09,Villanova,H,SetonHall,V,6,159.5,6.5,156,-300,250,72,70,1
2008,2008-02-09,Rutgers,H,Cincinnati,V,126.5,2.5,125.5,2.5,125,-145,68,72,0
2008,2008-02-09,KansasState,H,OklahomaState,V,9.5,140.5,11.5,141,-725,575,82,61,1
2008,2008-02-09,AirForce,H,UtahU,V,110,2.5,112,3,140,-160,59,67,0
2008,2008-02-09,UNLV,H,ColoradoState,V,20.5,133.5,20,137.5,-4000,2000,68,51,1
2008,2008-02-09,Nevada,H,Hawaii,V,10,145.5,11,144.5,-725,575,88,68,1
2008,2008-02-09,California,H,Oregon,V,5,158,4,159.5,-190,160,70,92,0
2008,2008-02-09,Columbia,H,Princeton,V,8,116,6,116,-260,220,58,53,1
2008,2008-02-09,MichiganState,H,Northwestern,V,19,131,18.5,132.5,-3000,1500,70,55,1
2008,2008-02-09,St.Bonaventure,H,NCCharlotte,V,133.5,8,137,6,210,-250,83,87,0
2008,2008-02-09,Cornell,H,Pennsylvania,V,14.5,144.5,14,142,-1400,900,87,74,1
2008,2008-02-09,GeoWashington,H,Dayton,V,131.5,4,130.5,3.5,145,-165,57,54,1
2008,2008-02-09,Yale,H,Dartmouth,V,9,134,9.5,134,-500,400,97,58,1
2008,2008-02-09,BallState,H,Akron,V,121,6.5,123.5,5.5,200,-240,61,70,0
2008,2008-02-09,FlaAtlantic,H,ArkansasState,V,4,144.5,5.5,147,-240,200,87,81,1
2008,2008-02-09,Brown,H,Harvard,V,9,141,9,140,-450,370,71,51,1
2008,2008-02-09,Auburn,H,MississippiSt,V,140,5.5,138,5.5,200,-240,64,83,0
2008,2008-02-09,NewMexicoState,H,BoiseState,V,4.5,163.5,4.5,164,-195,165,99,80,1
2008,2008-02-09,YoungstownState,H,WrightState,V,122.5,2.5,125,3,140,-160,47,50,0
2008,2008-02-09,NCWilmington,H,JamesMadison,V,7.5,149.5,6,147.5,-265,225,99,85,1
2008,2008-02-09,FloridaIntl,H,MiddleTennSt,V,pk,133.5,1,129,-120,100,66,60,1
2008,2008-02-09,UAB,H,UTEP,V,7.5,144.5,7,145.5,-300,250,81,73,1
2008,2008-02-09,Drake,H,Evansville,V,16.5,132,16,131.5,-2000,1200,73,65,1
2008,2008-02-09,LouisianaTech,H,IdahoU,V,1.5,125,2,125.5,-135,115,72,64,1
2008,2008-02-09,Gonzaga,H,Pepperdine,V,23,155.5,23,157,-6000,3000,101,59,1
2008,2008-02-09,LoyolaChicago,H,IllinoisChicago,V,129.5,1,1.5,131.5,-125,105,55,60,0
2008,2008-02-09,Maryland,H,NCState,V,8.5,138,8,139,-375,315,84,70,1
2008,2008-02-09,WichitaState,H,IndianaState,V,5,119.5,5,121.5,-215,185,65,60,1
2008,2008-02-09,ArkansasLR,H,NorthTexas,V,2.5,134,2.5,132.5,-140,120,84,82,1
2008,2008-02-09,IllinoisState,H,Bradley,V,6.5,138.5,6,139,-265,225,72,68,1
2008,2008-02-09,Tulsa,H,SoMississippi,V,4,137,5,134,-215,185,78,63,1
2008,2008-02-09,SMU,H,Rice,V,7.5,121,7.5,122.5,-315,265,68,53,1
2008,2008-02-09,Kansas,H,Baylor,V,18,152,16.5,151,-2000,1200,100,90,1
2008,2008-02-09,NewOrleansU,H,ULMonroe,V,8,149,8,149,-355,295,68,74,0
2008,2008-02-09,Stanford,H,OregonState,V,21.5,123.5,22,122,-5000,2500,71,56,1
2008,2008-02-09,WiscGreenBay,H,Butler,V,128,6,130.5,6,215,-255,57,62,0
2008,2008-02-09,MissouriSt,H,NorthernIowa,V,3.5,121.5,4,124,-190,160,71,54,1
2008,2008-02-09,UtahState,H,SanJoseState,V,13,138,13.5,137,-1300,850,78,73,1
2008,2008-02-09,Louisville,H,Georgetown,V,2.5,123.5,3.5,124.5,-170,150,59,51,1
2008,2008-02-09,Wisconsin,H,Purdue,V,10,121,10,123.5,-600,475,67,72,0
2008,2008-02-09,NewMexico,H,Wyoming,V,14,139.5,14,141,-1500,950,100,55,1
2008,2008-02-09,CalPolySLO,H,CSFullerton,V,149,5,149,4.5,175,-205,67,80,0
2008,2008-02-09,PortlandU,H,LoyolaMarymount,V,11.5,133.5,12,133.5,-900,650,74,63,1
2008,2008-02-09,Pacific,H,LongBeachState,V,14,138.5,14,137,-1500,950,70,55,1
2008,2008-02-09,UCDavis,H,CSNorthridge,V,140,7.5,140,8,295,-355,57,77,0
2008,2008-02-09,CalSantaBarb,H,CalIrvine,V,7.5,130.5,8,128.5,-360,300,59,65,0
2008,2008-02-09,Davidson,H,CollCharleston,V,15,148.5,15.5,146.5,-1700,1050,81,56,1
2008,2008-02-09,AppalachianSt,H,TheCitadel,V,19.5,137,21,135,-4500,2000,75,71,1
2008,2008-02-09,MoreheadState,H,MurrayState,V,pk,137,1,134,-125,105,52,64,0
2008,2008-02-09,TennMartin,H,EasternIllinois,V,12,140,11,138.5,-725,575,73,62,1
2008,2008-02-09,Wofford,H,Elon,V,7.5,127,8,127,-400,330,67,70,0
2008,2008-02-09,EasternKentucky,H,SEMissouriSt,V,8,145,9,140,-460,380,80,69,1
2008,2008-02-09,GeorgiaSouthern,H,TennesseeChat,V,4,153,5,154,-215,185,81,61,1
2008,2008-02-09,AustinPeay,H,Samford,V,11,124,11,117.5,-700,550,67,49,1
2008,2008-02-09,TennesseeState,H,TennesseeTech,V,3.5,154,3.5,153.5,-170,150,75,78,0
2008,2008-02-09,Montana,H,MontanaState,V,5,136.5,6.5,137.5,-265,225,88,76,1
2008,2008-02-09,WeberState,H,NorthernColorado,V,6.5,130,7,130,-305,255,70,54,1
2008,2008-02-09,SacramentoState,H,PortlandState,V,140.5,9,141,8,315,-375,56,79,0
2008,2008-02-10,Xavier,H,St.Josephs,V,10.5,142,9,139.5,-455,375,76,72,1
2008,2008-02-10,Fordham,H,RhodeIsland,V,144,4,144,3,135,-155,63,65,0
2008,2008-02-10,OhioState,H,IndianaU,V,1.5,130,2.5,130.5,-140,120,53,59,0
2008,2008-02-10,Temple,H,Massachusetts,V,3,153.5,3,155.5,-160,140,80,70,1
2008,2008-02-10,DenverU,H,ULLafayette,V,pk,117,1,113.5,-120,100,63,44,1
2008,2008-02-10,Richmond,H,SaintLouis,V,2,114,3,113,-160,140,55,64,0
2008,2008-02-10,Troy,H,SouthAlabama,V,151,9,154,8.5,340,-410,74,90,0
2008,2008-02-10,Arizona,H,ArizonaState,V,9.5,131,9.5,131,-525,425,54,59,0
2008,2008-02-10,Buffalo,H,EasternMichigan,V,2.5,139,3,140,-165,145,68,64,1
2008,2008-02-10,BowlingGreen,H,Toledo,V,4,120,4,122,-190,160,69,58,1
2008,2008-02-10,WashingtonU,H,UCLA,V,137.5,10,139.5,9.5,450,-550,71,61,1
2008,2008-02-10,NorthCarolina,H,Clemson,V,10,165,8.5,161.5,-375,315,103,93,1
2008,2008-02-10,Creighton,H,SoIllinois,V,5,117,4.5,123,-205,175,72,53,1
2008,2008-02-10,Manhattan,H,Canisius,V,9.5,132.5,10,133,-550,450,97,87,1
2008,2008-02-10,St.Peter's,H,Marist,V,138,5.5,135.5,5,185,-215,61,69,0
2008,2008-02-10,Furman,H,NCGreensboro,V,132,10.5,132,10,450,-550,69,59,1
2008,2008-02-10,Rider,H,Siena,V,5.5,154,4.5,153,-200,170,77,80,0
2008,2008-02-10,Fairfield,H,Iona,V,2.5,125,3,125,-150,130,68,59,1
2008,2008-02-10,LoyolaMaryland,H,Niagara,V,6,150,3,152,-150,130,87,92,0
2008,2008-02-10,NorthernArizona,H,E.Washington,V,12,135.5,13.5,135,-1200,800,68,64,1
2008,2008-02-11,Georgetown,H,Villanova,V,13.5,134.5,12.5,133,-900,650,55,53,1
2008,2008-02-11,ClevelandState,H,WiscGreenBay,V,3.5,130.5,5.5,134,-240,200,81,64,1
2008,2008-02-11,IllinoisChicago,H,Valparaiso,V,1,137.5,1.5,139.5,-125,105,77,53,1
